Faculty Building NO or complex NO.;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
C;Maximum consumption (per hour):;215.558;kWh;25.11.2021 13-14;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;63.988;kWh;14.11.2021 05-06;;;;;;;;;;;;;;;;;;;;;
;21.11.2021;16.64;16.34;16.4;16.28;16.4;16.4;15.58;16.56;16.58;15.18;14.5;14.58;16.28;17.54;16.76;16.44;17.16;17.38;17.72;18.08;15.82;15.56;16.54;16.92
;22.11.2021;16.3;15.94;16.2;16.16;16.3;16.18;16.32;17.8;33.28;42.44;50.24;51.6;51.42;53.52;57.26;61.9;57.32;56;55.52;51.18;35.06;21.16;18.38;16.14
;23.11.2021;15.98;15.42;15.56;15.6;15.9;15.48;15.78;16.92;35.14;48.22;55.96;56.84;59.06;66.32;66.22;70.54;72.38;72.48;62.58;53.86;39.76;27.78;24.04;18.4
;24.11.2021;17.94;17.62;16.6;15;15.2;15.36;16.1;18.06;37.6;50.2;59.8;62.72;60.84;66.12;63.96;71.54;68.66;64.72;62.22;59.18;39.76;24.72;21.26;18.5
;25.11.2021;17.8;17.62;17.68;17.64;15.46;15.48;15.7;16.4;39.86;48.38;57.32;62.66;67.02;71.34;74.1;76.54;77.74;76.84;67.66;53.56;34.68;24.32;24.18;19.34
;26.11.2021;18.2;17.56;17.84;17.86;17.78;18.16;18.14;18.16;41.84;54.98;62.98;61.76;64.06;66.04;60.84;59.36;60.78;57.54;53.34;48.8;33.86;25;22.16;19.3
;27.11.2021;18.56;17.64;16.94;16.4;16.64;16.7;16.74;16.56;31.42;38.52;38.5;38.76;39.12;39.14;38.66;25.04;18.68;18.52;18.42;18.48;18.5;17.9;17.6;17.14
;28.11.2021;17;17.06;16.82;17.02;16.94;16.92;16.34;16.64;17.9;16.7;16.2;16.76;16.94;17.02;17.34;18.48;20.4;21.04;19.94;19.72;18.26;18.44;16.84;16.5
;29.11.2021;16.7;16.44;16.5;16.5;16.32;15.82;16.26;17.06;34.42;44.98;51.9;62.58;58.38;62.66;64.44;64.12;59;52.78;54.62;48.38;29.36;22.78;20.58;19.5
;30.11.2021;19.04;18.72;18.48;18.76;17.68;17.26;17.04;17.08;36.84;47.56;59.26;70.12;68.74;72.68;69.34;68.04;69.58;67.14;56.14;51.22;36.1;24.02;22.66;19.98
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
H;Maximum consumption (per hour):;93.8344;kWh;30.11.2021 19-20;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;9.4416;kWh;02.11.2021 19-20;;;;;;;;;;;;;;;;;;;;;
;Date / Time;00 till 01 o'clock;01 till 02 o'clock;02 till 03 o'clock;03 till 04 o'clock;04 till 05 o'clock;05 till 06 o'clock;06 till 07 o'clock;07 till 08 o'clock;08 till 09 o'clock;09 till 10 o'clock;10 till 11 o'clock;11 till 12 o'clock;12 till 13 o'clock;13 till 14 o'clock;14 till 15 o'clock;15 till 16 o'clock;16 till 17 o'clock;17 till 18 o'clock;18 till 19 o'clock;19 till 20 o'clock;20 till 21 o'clock;21 till 22 o'clock;22 till 23 o'clock;23 till 24 o'clock
;01.11.2021;15.2664;14.754;14.6472;13.824;13.8852;15.6;15.756;14.6952;13.9152;15.1764;14.8764;15.1596;14.8632;15.0144;15.804;15.2712;14.0604;15.5304;15.4644;15.4668;15.7068;15.4812;15.2268;14.106
;02.11.2021;14.1036;14.7912;14.6148;13.782;13.8588;15.0852;15.5784;14.4192;13.7244;14.0268;14.4156;14.5284;14.2776;14.6184;15.3072;14.9244;20.7588;23.4228;18.3684;9.4416;9.526;16.0668;16.0476;15.5736
;03.11.2021;14.5224;15.6612;15.384;13.9272;14.0724;14.2872;15.8856;15.276;13.5516;14.406;14.4396;15.1236;15.1044;14.8572;15.5172;14.7516;16.1388;16.4412;15.4068;15.6588;15.3588;15.2364;15.5664;14.8068
;04.11.2021;13.8276;14.7648;14.6592;13.7808;14.058;14.0376;15.2316;14.9304;15.1092;14.2716;14.0736;13.8924;13.7016;13.3272;13.7184;15.276;21.312;22.7436;24.132;19.2252;17.6628;17.5272;16.4016;16.4904
;05.11.2021;14.5932;15.2256;15.1392;14.4432;14.25;14.0964;16.1208;17.8452;15.1116;16.7712;16.4196;16.1616;14.9484;15.3888;15.1236;15.2532;15.7776;16.0116;16.848;16.6872;16.428;16.2792;16.0236;15.6948
;06.11.2021;14.7684;15.3312;14.9212;14.598;14.658;14.778;15.936;15.5364;13.7904;13.9452;14.0592;13.9896;13.9632;14.3988;14.6436;14.3076;15.3444;17.1168;17.43;17.7936;18.2436;17.622;17.856;16.1592
;07.11.2021;14.7444;15.4416;15.4536;14.466;14.8032;14.8188;15.816;15.774;14.028;14.0676;14.134;13.9944;14.0232;13.9764;14.3088;14.1372;15.234;15.81;15.8076;15.8184;15.684;15.7452;15.462;15.2724
;08.11.2021;14.478;14.9856;14.8176;14.094;14.2452;14.6832;15.6084;15.0972;13.7448;14.7156;16.8972;48.3084;50.4492;49.9944;50.3496;51.0696;51.216;53.1048;52.1868;51.6;50.9736;50.2248;48.8124;49.8096
;09.11.2021;50.0052;49.5444;48.5256;47.7072;47.928;47.8464;48.9516;49.0596;48.8928;49.0104;48.774;52.7112;51.3384;71.1372;64.4904;50.1708;50.3424;50.1744;50.43;50.2356;50.328;50.3844;48.5916;46.0476
;10.11.2021;45.096;45.7848;45.9168;45.1752;45.0168;45.1752;46.2636;48.1824;49.0032;49.7148;51.5484;50.97;50.7036;50.478;50.1516;50.5848;50.8812;51.1548;51.0096;50.9952;50.9532;51.2448;48.2412;42.7704
;11.11.2021;41.4036;41.9688;42.0084;41.2632;41.088;41.2632;42.5724;45.9612;48.1752;48.4584;49.2516;49.3824;50.3388;50.028;53.424;62.034;51.8388;51.174;50.9556;51.0924;51.2616;50.6904;45.6816;39.1416
;12.11.2021;38.4252;41.1288;40.8564;39.9204;39.9552;40.1076;41.2908;46.5036;49.8108;51.3624;64.2828;64.908;66.6456;65.358;65.9808;65.9844;65.7936;66.8832;67.062;69.3252;72.276;69.846;58.776;52.4832
;13.11.2021;51.9108;51.9444;52.0044;51.1308;52.2408;54.9384;55.9884;62.8296;64.9956;65.9208;64.7436;64.1712;64.3068;64.2708;79.8384;85.1304;84.2796;65.6832;65.5008;65.4108;57.8904;52.6824;46.5732;38.16
;14.11.2021;39.2892;39.8544;22.3584;21.6564;21.3504;21.4884;22.8336;23.0088;22.4436;23.7972;29.526;23.4516;23.2596;22.188;21.9924;23.2896;33.4116;34.3476;35.97;42.0408;46.4412;41.9232;36.8364;35.934
;15.11.2021;33.9216;23.9592;22.8816;21.9708;22.062;22.038;26.85;46.206;44.6052;43.7652;82.6308;87.104;84.5784;73.152;73.14;75.1884;80.8488;84.15;77.5368;76.6308;73.4604;56.5416;47.4048;43.6308
;16.11.2021;40.6536;43.9488;43.0944;42.0864;42.6612;42.3672;56.3052;74.6376;72.744;77.5464;74.436;78.4872;77.166;74.9856;72.9744;72.3672;78.8532;80.3832;80.6964;81.1092;75.0252;59.4924;56.1192;55.7904
;17.11.2021;41.7852;39.8376;38.6484;37.9956;39.2796;39.5088;57.3888;72.1488;68.2632;69.432;67.8324;76.7652;79.4124;75.7092;79.464;78.9732;83.37;86.7576;82.4988;84.522;75.4284;66.6552;57.168;47.2596
;18.11.2021;45.5724;44.4768;44.6052;44.3172;44.5392;44.8824;48.0384;76.5012;72.498;69.5508;73.5684;74.1276;71.7528;71.6976;73.4712;73.5624;76.2192;77.592;75.3792;75.5172;68.4432;65.7432;59.2056;46.5336
;19.11.2021;42.9168;42.9768;45.4272;43.752;43.0128;44.1432;44.1276;71.4552;71.4084;72.7992;74.1288;74.8008;78.5736;75.3936;78.204;78.0276;80.4492;80.4444;79.356;76.5012;71.52;68.8296;61.926;46.2228
;20.11.2021;42.6504;43.1364;43.2144;42.6636;42.4416;42.7956;42.0072;64.5732;79.8204;76.0248;75.456;76.0704;79.8468;76.7664;76.1124;77.1732;76.6404;83.1792;78.7644;77.6604;74.2812;62.2488;59.8188;44.5416
;21.11.2021;43.9308;43.314;43.11;42.2112;40.8312;40.5072;57.0888;59.1876;75.354;77.4312;79.836;80.484;80.5944;79.9968;81.792;77.7096;81.7716;81.8532;77.9832;73.1748;67.386;67.6044;50.7972;42.486
;22.11.2021;45.2592;44.9688;45.4368;45.7116;44.0676;44.4384;66.138;69.8472;70.6368;70.278;70.7028;73.2612;72.84;74.34;76.6356;77.1264;83.2752;85.0272;87.9492;84.4524;73.0428;57.8772;53.3532;45.24
;23.11.2021;46.2828;46.4076;46.7988;47.2476;46.4628;45.8784;61.9968;71.9904;74.6484;74.766;74.1384;72.8604;74.6832;72.0888;73.7544;77.0916;83.1408;85.4004;84.9576;90.276;78.384;77.6568;67.0452;66.4512
;24.11.2021;44.292;44.8992;45.6432;45.4416;43.3704;45.5052;59.466;72.9072;72.2784;74.3868;75.5544;75.5148;75.534;75.1536;81.0708;75.6072;82.2432;89.0424;89.1684;84.4584;82.0944;60.8796;53.1;39.7128
;25.11.2021;41.028;40.5144;40.2804;38.0868;37.8564;38.8104;58.7112;69.402;73.7916;76.638;75.2304;76.2612;75.5268;75.1404;76.416;76.962;86.64;86.7264;89.0148;85.1532;76.1184;68.9016;64.5672;46.2996
;26.11.2021;43.722;43.5024;43.4856;43.47;42.666;42.9;63.3648;67.08;72.4776;75.5592;71.4912;77.538;77.07;75.0516;76.4424;75.8772;80.7756;85.7292;84.8004;85.8756;74.5764;65.7516;59.184;45.5424
;27.11.2021;43.5036;44.262;44.6412;44.4636;42.834;42.9192;44.0172;66.108;82.9872;78.5088;78.3096;76.6644;80.1948;78.552;84.516;80.8188;80.3328;81.4608;77.4828;77.2896;70.8096;73.0212;62.8836;51.4416
;28.11.2021;44.4876;45.06;44.8152;45.312;46.764;46.374;46.146;68.346;78.438;75.2004;77.3472;82.9092;80.7036;79.2888;78.2592;76.8036;78.3684;81.0144;80.4312;76.4592;69.9792;64.1928;58.614;53.856
;29.11.2021;48.348;42.9012;44.7384;44.3496;44.556;43.7232;46.7292;77.4156;72.906;73.9344;78.0744;76.1628;79.086;77.3196;77.9868;75.7428;83.22;85.8288;86.9364;83.58;75.3528;60.0168;53.4564;45.5664
;30.11.2021;46.4148;45.894;45.0888;44.238;44.5608;44.4576;66.5232;74.9616;77.3364;78.6636;78.9216;80.1192;79.6248;77.9796;78.174;79.4244;84.642;89.1372;90.2784;93.8344;79.7988;70.7232;65.2032;65.4804
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
G;Maximum consumption (per hour):;115.6816;kWh;30.11.2021 21-22;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;41.3783;kWh;16.11.2021 05-06;;;;;;;;;;;;;;;;;;;;;
;Date / Time;00 till 01 o'clock;01 till 02 o'clock;02 till 03 o'clock;03 till 04 o'clock;04 till 05 o'clock;05 till 06 o'clock;06 till 07 o'clock;07 till 08 o'clock;08 till 09 o'clock;09 till 10 o'clock;10 till 11 o'clock;11 till 12 o'clock;12 till 13 o'clock;13 till 14 o'clock;14 till 15 o'clock;15 till 16 o'clock;16 till 17 o'clock;17 till 18 o'clock;18 till 19 o'clock;19 till 20 o'clock;20 till 21 o'clock;21 till 22 o'clock;22 till 23 o'clock;23 till 24 o'clock
;01.11.2021;56.136;49.5963;47.0414;45.579;42.9154;42.2202;44.9235;53.5092;68.1948;75.7812;75.7608;80.0964;80.4372;80.3328;87.4512;84.0864;90.9708;94.356;95.2008;99.3024;97.8816;83.7852;78.9852;74.0203
;02.11.2021;65.7806;55.345;52.6682;47.3365;47.8527;47.5482;51.5267;56.5872;68.1744;74.6928;78.294;79.8264;87.0204;83.1864;86.7264;89.79;95.688;93.3996;99.0492;99.9852;100.2648;94.5168;81.8436;72.7205
;03.11.2021;64.5865;57.0532;53.0348;50.3792;47.6773;48.2349;51.132;56.7132;67.128;73.596;74.7444;82.3188;91.2924;96.3168;94.7256;90.2088;94.026;93.6588;98.3568;101.5056;92.1348;89.202;83.6856;70.0549
;04.11.2021;66.9118;58.5972;51.7622;48.9625;46.7279;46.7177;51.261;55.6884;64.608;71.3184;74.694;78.996;83.5152;82.8228;86.6892;82.146;84.7452;91.194;96.0384;100.7808;95.8452;87.0336;81.5364;72.0491
;05.11.2021;63.5595;57.0729;53.7248;50.0894;47.2551;48.6395;50.1878;56.994;65.646;71.2056;75.6324;79.152;83.0964;87.9828;86.7792;88.758;84.8208;81.7056;81.3084;84.504;88.962;77.634;73.368;71.8956
;06.11.2021;66.3491;60.0908;52.6791;48.4309;46.09;46.6128;48.0205;48.9168;52.7718;58.4491;62.4043;64.1956;65.3437;78.7109;75.3484;71.3582;77.5364;75.3984;79.8303;81.0617;74.8738;77.7662;72.4397;63.1587
;07.11.2021;56.5432;52.1444;49.6191;46.5421;43.7987;43.7474;42.498;43.0602;45.7916;50.238;54.8989;57.7161;67.2369;74.5941;69.9549;70.6262;73.5413;78.8816;87.6526;89.0661;94.3523;83.7937;73.9413;67.3358
;08.11.2021;59.9853;51.725;51.043;43.539;41.6731;42.2762;43.9646;50.1432;63.6264;67.5516;72.2424;78.0336;87.1344;91.1232;86.154;85.2228;82.5084;91.4196;96.3768;93.0348;91.3764;90.156;84.27;76.2656
;09.11.2021;71.0925;59.8708;52.2405;52.2609;48.0927;50.1282;65.7793;55.578;60.9144;71.628;74.2596;74.8392;85.7784;86.9316;85.2336;91.014;89.844;95.9328;96.348;98.8992;99.4236;92.3604;84.5088;77.2075
;10.11.2021;67.3863;58.5338;52.8878;50.1622;48.5287;47.8694;51.0706;55.578;63.1656;71.5896;76.1904;76.4328;84.2112;84.6768;87.0564;83.3616;88.3728;96.9528;91.992;101.034;94.5252;92.3496;83.166;76.8953
;11.11.2021;68.9882;59.2298;52.8458;48.5733;46.7739;46.0385;49.5611;54.2292;66.2712;71.2332;75.3312;77.8788;81.5964;82.944;85.7628;83.1948;88.1712;88.626;92.0988;92.8644;94.3884;91.5;79.8156;68.335
;12.11.2021;60.3725;55.4738;51.1661;46.8299;44.3234;44.2532;45.6327;48.366;55.866;60.8868;69.0396;74.1588;80.5332;79.224;83.1864;80.0676;85.4748;85.2816;89.058;92.1204;87.2328;81.5592;76.998;70.7915
;13.11.2021;66.6684;56.5733;52.6246;48.8444;46.6064;45.4986;46.7711;48.4228;51.7702;56.5097;60.57;63.0298;67.5659;71.9251;73.3928;79.0922;85.1408;80.351;79.758;85.3014;93.6641;82.0126;82.0736;73.6086
;14.11.2021;65.7506;61.8146;54.8162;49.7836;46.7427;45.579;44.885;48.4355;50.33;52.9316;57.7056;66.2797;65.3768;67.7367;76.0061;82.0863;82.5931;90.5694;91.8552;100.8551;99.1205;88.9224;88.86;76.1685
;15.11.2021;68.6168;58.5985;52.6581;47.8031;47.1025;44.9281;48.6835;54.5712;63.3912;78.2556;71.136;75.0216;89.286;85.1412;89.598;91.0584;88.896;90.732;98.6748;105.0888;96.8052;93.0744;87.936;73.2739
;16.11.2021;67.2009;57.3638;49.4359;45.3654;42.7218;41.3783;44.1156;54.2412;56.7408;69.9408;79.8996;80.7048;90.7308;91.5792;97.8768;91.5912;94.5108;97.5876;101.4192;100.608;104.3016;91.6824;89.5272;78.1988
;17.11.2021;70.181;60.8134;53.3114;49.5195;46.1296;46.4386;49.2736;56.5488;66.7932;75.1812;76.9416;80.1624;83.7624;78.5628;86.4252;88.9428;86.52;89.8476;90.9228;85.3236;85.6284;87.5172;78.2952;74.5675
;18.11.2021;70.8135;61.0906;57.9665;52.8737;49.7301;48.5575;50.1642;50.7816;53.3496;57.7104;57.6372;61.7724;66.7344;74.436;71.3592;77.268;75.7524;69.1704;72.108;71.8812;70.1316;73.2792;70.7352;67.6438
;19.11.2021;58.3892;56.0239;50.4998;46.6992;47.1374;42.9258;42.9766;45.0492;49.9424;52.5816;57.48;60.3348;62.0772;65.6544;71.3556;73.2768;70.4592;74.2716;74.7;77.2044;74.1528;73.0968;71.4168;65.4443
;20.11.2021;63.2116;58.208;49.9928;48.4358;47.7544;46.5102;46.2238;44.8771;46.6724;48.0601;52.5802;55.6621;58.8407;65.6279;66.3836;72.3766;73.6229;76.3045;73.8903;78.3794;71.907;75.2056;73.0452;65.0766
;21.11.2021;60.6517;56.2367;51.0348;46.0943;43.6228;41.8092;42.3197;44.1745;44.5499;49.0209;54.288;57.4625;63.8093;68.4406;70.4872;78.8251;84.3581;80.8802;89.7751;94.1071;96.2028;90.1974;91.4696;73.1055
;22.11.2021;64.7472;57.5986;52.9359;47.6343;42.8542;43.621;46.4883;51.516;65.1072;71.8824;73.9164;79.9644;83.8224;82.6536;86.73;86.8116;101.274;101.4648;98.6556;101.1804;102.654;106.9272;98.9556;82.1043
;23.11.2021;76.5126;63.4795;57.1667;53.3069;50.0905;51.4543;53.0285;60.282;69.7872;79.0392;82.5168;83.196;88.302;89.6916;98.1168;94.0308;101.6364;108.7884;111.0024;100.17;105.786;104.1588;96.0852;81.5271
;24.11.2021;72.8738;62.9104;55.6144;50.6241;48.4275;49.1338;50.7887;58.9752;68.244;75.5448;82.1352;87.7476;91.4028;92.7552;92.3448;92.2164;102.8772;109.8144;100.6296;105.7728;108.9096;104.922;95.43;86.2647
;25.11.2021;72.6653;67.8432;58.1029;51.2909;48.7237;48.4467;52.5611;61.9512;70.9608;79.7412;86.3664;84.3372;94.338;89.9268;95.5764;88.8792;101.334;98.0508;98.8404;99.0648;98.9832;103.2888;95.1132;84.8565
;26.11.2021;73.2093;66.9843;59.981;53.0601;50.2832;48.2907;51.198;59.5704;63.7812;70.638;75.4692;75.6456;90.888;89.4276;91.626;89.0496;89.9424;85.5732;92.7816;92.5932;88.5624;81.6552;84.8928;81.0987
;27.11.2021;71.0611;62.4172;56.5548;54.965;49.6234;47.4862;49.7583;51.2182;55.608;60.199;63.5744;68.985;76.9137;81.0961;81.3029;86.9088;82.0132;84.9436;84.7967;84.8186;87.4562;82.4953;81.8002;76.9235
;28.11.2021;70.1145;61.992;57.6041;53.4871;49.9323;48.0868;49.3;52.2966;51.9417;55.6052;63.8527;65.9176;66.4181;81.2294;83.5262;81.9873;82.1168;88.3606;94.0752;93.5456;98.3455;100.1114;89.0247;83.8463
;29.11.2021;71.2613;62.5182;56.1946;50.7962;47.0017;47.3019;49.1169;55.0728;65.5824;76.6152;80.2476;80.0532;91.0716;92.2164;101.2632;89.712;95.6028;98.0952;99.1104;104.6988;105.024;101.6472;98.6232;91.3648
;30.11.2021;77.3164;65.9621;60.4621;52.8873;51.6226;48.7324;52.7914;60.0084;66.9924;73.3152;81.7596;85.986;89.6904;87.486;95.8548;93.9024;102.4824;112.5516;111.15;107.9308;106.0728;115.6816;103.8072;88.797
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
F;Maximum consumption (per hour):;10.628;kWh;26.11.2021 12-13;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;0.7671;kWh;05.11.2021 00-01;;;;;;;;;;;;;;;;;;;;;
;Date / Time;00 till 01 o'clock;01 till 02 o'clock;02 till 03 o'clock;03 till 04 o'clock;04 till 05 o'clock;05 till 06 o'clock;06 till 07 o'clock;07 till 08 o'clock;08 till 09 o'clock;09 till 10 o'clock;10 till 11 o'clock;11 till 12 o'clock;12 till 13 o'clock;13 till 14 o'clock;14 till 15 o'clock;15 till 16 o'clock;16 till 17 o'clock;17 till 18 o'clock;18 till 19 o'clock;19 till 20 o'clock;20 till 21 o'clock;21 till 22 o'clock;22 till 23 o'clock;23 till 24 o'clock
;01.11.2021;0.9897;0.9796;1.0471;0.9904;0.9759;1.1618;2.1733;0.9786;1.6754;2.011;1.956;1.8342;1.6801;1.548;1.8609;2.4267;1.6795;1.0671;1.0267;0.9986;1.139;1.0524;0.9796;1.0136
;02.11.2021;1.0531;1.0337;1.0572;0.963;0.9861;1.2034;2.0906;1.1027;1.4667;2.3587;2.0427;2.5087;5.3727;2.5545;2.0189;2.7912;2.3949;1.4138;3.2827;4.5908;4.5991;1.7353;0.8875;1.0511
;03.11.2021;1.0253;0.9674;0.9662;0.9778;1.0266;1.0553;1.6321;0.8379;3.9985;7.1585;4.7728;3.7163;7.2082;8.7251;9.3847;6.8936;3.2398;1.7423;1.5548;1.2066;0.8517;0.8756;0.8932;0.8004
;04.11.2021;1.0118;0.8897;0.9623;0.9462;0.8022;0.9775;2.1273;1.0497;1.7813;2.4146;3.5806;7.9107;4.1947;4.641;2.6099;4.4662;3.3622;1.4452;1.1568;0.8877;0.9228;0.9028;0.7978;0.8373
;05.11.2021;0.7671;0.8841;0.913;0.7816;0.8319;0.9881;1.8953;1.0144;3.5361;3.0206;2.8275;2.4612;1.989;3.5122;5.2935;8.0103;6.9127;4.733;1.4921;0.9435;0.83;0.8221;0.821;0.8521
;06.11.2021;0.9222;0.7943;0.8469;0.8054;0.8692;0.8644;0.8506;0.8242;0.8304;0.8858;0.8998;0.8432;0.8386;0.8226;0.9296;0.9677;0.8509;0.8095;0.8972;0.8713;0.901;0.7937;0.8495;0.8429
;07.11.2021;0.9046;0.8022;0.8536;0.799;0.9115;0.8339;0.8611;0.8242;0.847;0.8984;0.8767;0.8541;0.8305;0.9902;1.2083;0.8544;0.8637;0.803;0.9159;0.9106;0.8573;0.7689;0.8508;0.9129
;08.11.2021;0.9009;0.7841;0.8467;0.8362;0.9424;1.0084;1.704;1.0268;3.0545;6.5731;6.7386;6.1186;5.0655;3.9585;3.6498;3.4976;2.0107;1.046;1.0147;0.964;0.8665;0.7862;0.8926;0.8949
;09.11.2021;0.8622;0.8687;0.8276;0.933;1.0053;1.0741;2.1735;0.9383;2.4616;4.4933;2.027;2.4021;2.6566;2.0068;2.2948;3.3603;4.3628;4.5849;4.2575;0.8074;0.8623;0.9026;0.9406;0.8976
;10.11.2021;0.8668;0.837;0.8713;0.9164;0.9093;0.9834;2.0972;1.0542;3.5148;6.5809;7.0121;3.8398;3.7766;3.2108;6.6801;2.6473;3.2587;1.7922;0.9335;0.846;0.8058;0.8547;0.9706;0.8126
;11.11.2021;0.8184;0.8137;0.9038;0.9152;0.7927;0.9933;2.0864;0.9834;3.9961;5.9255;5.1519;4.0952;9.9425;5.1141;2.9885;2.6555;2.1074;1.2485;0.8793;0.8555;0.8185;0.8499;0.9486;0.8062
;12.11.2021;0.8503;0.8155;0.9104;0.8579;0.8357;0.9378;1.9718;0.9639;3.0905;4.1768;4.1216;4.2471;5.2695;4.6845;6.2096;8.0962;8.9806;5.4318;1.8887;0.9248;1.0864;1.0071;0.9297;0.9177
;13.11.2021;0.9688;1.0251;0.9518;0.9764;1.0429;1.1438;2.3773;1.001;1.3388;2.2485;3.5725;3.5872;3.0869;2.0307;1.6232;1.5374;1.9982;1.6556;1.3737;2.0851;2.1325;1.9669;1.9033;1.8606
;14.11.2021;1.9007;1.9176;1.9113;2.0073;1.8577;1.8938;1.9072;1.0959;1.0598;0.9641;1.0798;1.069;1.1109;0.9102;1.0331;1.0774;1.1077;1.0193;0.9875;1.1575;1.1004;1.0648;1.0212;1.1359
;15.11.2021;1.1846;1.1532;1.0903;1.1672;1.2011;1.3072;2.0883;1.1988;2.2673;2.9019;3.0507;3.1185;3.5337;6.5303;5.0803;7.3439;6.2149;5.2443;3.0181;1.2319;1.0117;1.0603;1.0301;1.0813
;16.11.2021;1.1821;1.0699;0.9504;0.9657;1.0459;1.3087;2.056;1.0889;2.2779;4.5465;6.4345;4.4817;4.0119;7.566;8.9011;6.5703;4.5655;2.1257;1.2247;1.1335;1.0461;1.006;1.0409;1.1606
;17.11.2021;1.0593;0.9435;1.0694;1.068;1.12;1.1676;2.2968;1.28;1.8701;4.1768;5.3061;4.7434;6.1584;5.9941;8.7713;5.046;1.3284;1.0489;1.0802;0.8831;0.9287;0.9601;1.0192;0.947
;18.11.2021;0.9113;0.997;0.9333;0.9543;1.0367;0.8665;0.9395;0.9672;1.0605;0.9345;0.9663;0.9074;0.9678;0.9826;0.9609;0.9627;0.8818;1.0329;0.9576;0.9083;0.9508;0.9597;0.9448;0.9693
;19.11.2021;0.9271;0.9279;0.9258;1.0258;0.8832;0.8979;0.9355;1.0199;0.9425;0.8819;1.0289;0.8876;0.9959;0.9651;0.9299;0.9191;0.991;1.0144;0.9027;0.9221;0.9808;0.9297;0.9588;0.938
;20.11.2021;0.9283;0.8805;1.0375;0.9121;0.9046;0.8753;1.0103;0.9718;0.9161;0.9768;0.9435;0.9489;0.9971;0.8822;0.9806;0.9379;1.0224;0.9447;0.8997;1.0047;0.9258;0.9769;0.905;0.9648
;21.11.2021;0.8419;0.975;1.0137;0.9131;0.8613;0.972;0.9752;0.9307;0.9137;0.9458;0.9705;0.9681;0.9677;0.915;0.9012;1.0547;0.8777;0.9716;0.9255;0.9873;0.9196;0.9202;1;0.8919
;22.11.2021;0.9459;1.0726;1.0548;1.0799;1.0384;1.4239;2.1938;1.3161;2.1074;3.654;5.3882;5.2261;4.9827;6.2099;3.3709;2.786;2.1954;1.6219;1.3996;1.2163;1.3514;1.2682;1.2366;1.2264
;23.11.2021;1.2299;1.2448;1.1656;1.2154;1.3616;1.4862;2.2529;1.3497;2.5884;6.9273;2.9583;7.4949;5.9746;5.9184;5.6397;3.1093;3.2532;1.3326;0.9614;0.8865;0.9281;0.9614;1.0242;0.9271
;24.11.2021;0.9435;0.9985;1.0201;0.9889;0.9208;1.0388;2.2682;1.0472;1.6045;5.9167;9.2872;4.275;4.3076;9.8876;6.1413;4.825;3.2006;1.701;1.3318;1.3435;0.9931;0.9291;0.909;0.8748
;25.11.2021;1.0028;0.9468;0.8964;0.9391;0.8868;1.1392;2.1571;1.2151;2.9117;5.1439;3.7354;5.633;4.0007;3.0849;3.506;3.5446;2.5156;1.3782;1.2412;0.9391;0.8929;0.8942;0.9064;0.9343
;26.11.2021;0.9201;0.8654;0.8689;0.8707;0.9726;1.0598;1.9089;1.0265;1.9086;3.054;3.2762;6.9116;10.628;6.8119;3.6683;2.8913;2.0594;1.4663;1.4151;1.0296;0.9126;0.9909;0.9726;1.0045
;27.11.2021;1.0275;0.9455;0.9741;1.0441;1.0651;1.0093;1.0054;1.0326;1.0631;1.0688;0.9743;1.0228;0.984;1.0594;1.0844;0.9908;1.0224;1.3832;1.5366;1.4621;1.1694;1.1051;1.0324;1.2471
;28.11.2021;1.1722;1.0913;1.1287;1.1921;1.1989;1.1429;1.102;1.1601;1.2075;1.2192;1.0646;1.1021;1.0253;1.7571;1.7197;1.1685;1.1085;1.0717;1.0984;0.9911;0.9817;1.0095;1.0738;1.03
;29.11.2021;0.9994;1.0127;0.9859;1.0623;1.0209;1.2211;1.954;1.3417;2.5295;7.1918;7.752;9.1373;7.3693;3.5972;4.2229;7.4404;3.0772;1.5687;1.49;1.7206;1.4616;1.1845;1.186;1.0748
;30.11.2021;1.1947;1.1654;1.1335;1.152;1.1335;1.2787;2.1912;1.4568;2.3103;3.4929;3.7833;3.484;3.1978;6.4732;6.6543;6.1354;2.9251;2.0405;1.9567;2.0319;1.9432;1.4304;1.3135;1.3317
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
J;Maximum consumption (per hour):;1.2072;kWh;10.11.2021 03-04;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;0.0404;kWh;23.11.2021 01-02;;;;;;;;;;;;;;;;;;;;;
