Faculty Building NO or complex NO.;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
C;Maximum consumption (per hour):;285.774;kWh;31.10.2021 03-04;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;128.99;kWh;03.10.2021 08-09;;;;;;;;;;;;;;;;;;;;;
;18.10.2021;16;16.4;15.74;15.96;16.12;15.86;16.62;22.1;43.44;49.16;57.3;64.4;62.52;66.38;68.02;69.52;62.1;58.64;56.26;58.94;52.42;33.22;21.48;19.82
;19.10.2021;19.16;19.26;18.5;19.24;18.5;18.48;17.88;22.76;44.2;47.46;57.22;66.06;68.36;70.66;69.36;63.98;59.32;58.12;55.2;54.62;47.92;29.6;19.62;18.4
;20.10.2021;17.16;16.9;16.98;16.66;16.36;16.42;16.02;21.84;48.02;54.62;69.5;78;71.66;77.36;67.84;69.7;66.06;61.7;58.88;56.74;52.54;31.18;20.56;16.44
;21.10.2021;16.54;16.5;15.78;16.1;15.56;16.7;16.34;20.7;42.8;43.12;45.78;51.42;45.76;47.44;48.46;51.86;53.04;45.4;44.84;46.08;45.84;28.12;16.56;15.54
;22.10.2021;14.92;15.18;15.08;14.88;14.94;15.06;14.84;19.74;42.32;43.08;47.5;51.32;45.64;46.72;52.48;49.2;47.72;44.1;45.04;43.36;41.22;24.22;15.24;15.58
;23.10.2021;15.2;15.44;15.36;15.12;15.38;15.34;15.36;16.1;32.24;40;40.04;39.88;41.48;24.48;14.96;14.86;14.24;14.86;15.58;15.88;15.82;15.54;16.08;15.38
;24.10.2021;15.54;15.38;15.22;15.36;15.38;15.14;15.54;15.62;17.38;16.2;14.74;14.94;14.46;14.84;14.72;14.66;14.94;15.32;15.7;15.46;15.94;15.78;16.28;16.1
;25.10.2021;16.14;15.98;15.66;15.82;15.42;15.56;15.92;20.38;41.84;43.26;47.98;49.52;43.92;48.6;50.88;47.6;35.74;33.8;28.48;21.62;16.46;16.24;16.26;15.24
;26.10.2021;15.5;15.22;15.14;15.32;15.04;15.24;15.58;15.56;17.8;22.32;27.98;32.98;34.06;30.74;31.78;33.74;34.06;35.7;30.92;22.4;18.06;17.52;17.48;17
;27.10.2021;16.32;16.48;16.32;16.06;16.14;15.82;15.96;16.72;18.5;25.6;34.64;37.46;36.42;34.68;35.02;36.22;39.02;32.8;29.58;25.26;18.84;17.54;17.88;17.5
;28.10.2021;17.34;17.3;16.9;17.14;17.24;17.26;17.76;16.78;18.26;24.84;33.42;38.02;37.36;38.02;32.76;36.34;33.36;30.9;28.44;22.86;18.2;18.42;18.46;18.24
;29.10.2021;17.26;17.24;17.08;16.82;16.76;16.6;16.8;16.46;16.62;22.48;30.14;35.96;33.82;31.64;30.28;31.92;30.62;29.48;28.82;23.5;17.9;16.92;16.7;15.94
;30.10.2021;15.16;15.72;15.16;15.56;15.1;14.92;15.1;16.38;16.26;15.6;15.42;15.26;15.74;16.08;17.32;16.52;16.52;17.1;18.34;17.14;16.82;15.58;16.1;15.78
;31.10.2021;15.36;15.44;15.38;30.7;15.46;15.48;16.76;16.16;17.34;17.28;16.92;17.94;17.06;17.18;18.18;17.18;16.44;18.74;18.72;18.5;17.84;17.02;17.14;16.88
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
H;Maximum consumption (per hour):;96.2028;kWh;13.10.2021 20-21;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;13.3303;kWh;26.10.2021 05-06;;;;;;;;;;;;;;;;;;;;;
;Date / Time;00 till 01 o'clock;01 till 02 o'clock;02 till 03 o'clock;03 till 04 o'clock;04 till 05 o'clock;05 till 06 o'clock;06 till 07 o'clock;07 till 08 o'clock;08 till 09 o'clock;09 till 10 o'clock;10 till 11 o'clock;11 till 12 o'clock;12 till 13 o'clock;13 till 14 o'clock;14 till 15 o'clock;15 till 16 o'clock;16 till 17 o'clock;17 till 18 o'clock;18 till 19 o'clock;19 till 20 o'clock;20 till 21 o'clock;21 till 22 o'clock;22 till 23 o'clock;23 till 24 o'clock
;01.10.2021;59.9377;59.8897;50.2231;42.5261;47.2235;46.5993;65.403;71.9076;80.9148;82.7148;78.39;81.5916;80.6424;82.218;83.94;80.214;83.3628;85.7496;84.9996;89.1396;90.9552;80.5884;56.6904;42.721
;02.10.2021;39.9876;38.4922;49.7511;51.48;46.0422;45.2886;46.3957;74.901;82.581;84.812;84.6144;83.9336;85.5133;80.0516;77.563;79.8077;81.2278;87.9844;84.0975;82.0955;82.3273;72.91;71.9664;62.5062
;03.10.2021;60.242;60.2397;50.1427;43.1771;46.5496;46.9061;47.7796;70.7286;84.5011;81.571;85.3302;89.7586;83.9431;84.304;85.0765;82.8421;81.7752;83.9411;84.3371;82.7481;84.6734;74.6124;68.8723;64.6451
;04.10.2021;59.6273;58.2323;59.7121;59.5743;58.416;58.2529;75.6797;81.0744;78.5148;77.3388;77.8176;80.8236;80.0232;79.7508;81.9216;79.2408;84.0732;88.986;88.8216;91.8804;92.5608;81.3828;64.38;61.9227
;05.10.2021;59.5242;59.1486;59.6963;59.9696;59.0599;58.9699;79.7318;80.9664;83.3664;86.7204;88.3572;90.0324;83.2032;82.8912;79.1556;80.8896;81.9708;90.1536;93.2256;93.84;93.1212;86.7456;66.2988;61.4134
;06.10.2021;59.9158;59.4569;59.7995;59.5751;59.1739;58.9939;79.7321;81.1032;80.1252;79.3584;78.2676;79.2912;76.3848;77.358;78.0048;79.8228;83.1744;89.0808;93.126;93.4812;95.1096;84.7308;66.0048;69.3103
;07.10.2021;64.5795;60.9198;60.586;60.4613;60.3019;60.447;75.9837;84.7668;80.0796;81.4224;78.7332;79.7952;77.5512;75.6984;74.7144;78.9624;81.3972;86.562;86.3268;91.86;91.2636;83.7816;64.2948;61.3407
;08.10.2021;59.4065;62.2837;60.4855;60.026;59.5383;59.8957;77.8641;81.234;79.2492;74.994;77.8428;78.4464;78.708;77.8896;77.214;77.0784;82.176;86.37;87.438;91.2636;94.0632;77.2536;63.0612;62.2831
;09.10.2021;59.5311;59.86;60.2145;60.2984;59.8297;59.7615;62.59;85.1609;81.381;80.6842;82.8103;83.5097;84.0723;83.5627;82.9958;82.4075;79.8714;82.4869;83.211;83.3755;83.1819;72.9042;60.4575;59.9206
;10.10.2021;58.4029;58.5779;59.1019;58.7575;58.5687;58.5315;59.7731;93.7607;84.7705;84.562;83.4836;87.2211;85.6152;83.3494;81.1438;79.0358;81.0044;83.0322;82.8808;80.101;79.2313;74.0985;69.6289;64.5224
;11.10.2021;59.0228;58.562;59.208;59.5271;59.4764;58.8754;54.6899;71.7204;78.51;79.3392;77.5092;79.3008;77.5308;78.8868;81.3972;79.5984;86.0484;90.312;92.0712;95.7156;95.1936;86.3484;62.4276;55.8061
;12.10.2021;53.6842;52.158;53.3027;55.0249;54.508;57.6776;72.7857;81.5748;84.18;85.7496;82.644;85.2828;83.9328;84.492;79.0764;84.0804;84.1284;89.7804;93.1572;94.008;91.6752;79.9296;60.2316;58.7029
;13.10.2021;55.1308;54.7137;55.1164;55.0937;54.7028;56.6646;75.1521;77.1528;77.718;80.3712;80.5728;81.0312;80.2044;78.426;82.7484;78.5232;86.8236;89.5068;88.6884;93.1784;96.2028;87.6768;65.2284;55.1381
;14.10.2021;52.766;52.435;52.9418;53.7742;52.687;52.9712;69.4021;83.1648;82.398;83.436;84.492;79.8684;81.7356;79.1904;81.4272;81.7452;83.9196;88.2432;91.2948;93.4428;92.8644;85.3704;65.4504;57.179
;15.10.2021;53.7253;54.547;54.9029;55.2099;54.8602;55.2834;71.104;80.1588;80.8272;82.914;81.9348;82.56;83.67;83.43;86.4492;85.5984;89.6472;93.3672;90.894;95.7768;91.2648;81.45;63.1872;58.6096
;16.10.2021;58.3306;56.0708;56.3876;55.7963;55.1766;55.9156;57.5638;80.6501;82.0107;83.491;79.1974;81.0233;84.4796;79.4941;79.839;77.768;79.5254;85.0857;81.3464;84.347;80.8161;74.3547;67.5159;59.5778
;17.10.2021;55.0411;56.461;56.3315;56.1744;56.1424;55.8269;61.0491;81.0081;81.7664;84.4447;85.7324;89.7228;86.7513;86.4743;87.091;85.6135;85.2681;86.9526;86.5591;82.2852;81.9911;74.6444;62.3142;57.6151
;18.10.2021;55.2282;54.8877;56.353;56.5545;55.7369;55.2908;71.0105;81.9372;78.0804;78.594;79.7472;77.5632;79.1064;82.5924;81.1692;81.7884;83.1264;90.438;93.1416;93.2832;88.3236;68.1732;59.5788;55.0609
;19.10.2021;51.4809;49.604;50.1313;50.2334;49.7598;50.4135;68.6551;77.9316;77.1048;79.068;78.3372;78.5364;76.7268;75.4764;73.95;76.2108;77.4984;88.1004;88.2084;87.492;79.0596;75.5472;62.7432;56.0404
;20.10.2021;50.8923;50.1415;50.8513;50.8561;49.8215;50.234;72.6104;74.1192;74.208;76.8468;76.812;80.7564;79.4508;78.972;79.9452;84.3612;88.3212;89.3628;90.33;93.6612;85.9644;74.4732;58.9236;59.4262
;21.10.2021;54.9034;54.34;54.436;55.8088;52.6335;52.2461;54.1496;62.8344;66.6216;65.862;60.7512;48.5556;47.484;47.8428;47.0328;47.6424;50.8044;47.0832;50.4648;49.3752;48.6048;47.9808;46.686;46.4655
;22.10.2021;44.9792;44.8485;45.7415;45.5496;44.9758;45.0564;57.842;47.1204;46.584;46.3932;46.4088;44.7396;44.6856;45.51;44.8548;44.5248;44.2476;44.5368;45.8448;46.2132;45.8724;45.894;45.9168;45.5354
;23.10.2021;44.2673;44.0947;44.9025;45.0982;44.1953;44.0887;45.4671;45.864;44.3705;44.1576;44.2391;44.5357;43.9141;43.9789;44.491;44.9591;57.6361;58.2941;56.1574;46.44;46.8804;46.8858;48.0526;47.7799
;24.10.2021;45.5144;45.3898;46.1605;46.1245;45.349;45.3887;46.2055;46.1817;44.5828;46.2823;50.0746;51.5583;51.3901;50.487;49.8434;49.7522;49.6707;50.4444;47.8922;48.0539;47.8609;46.7739;46.5245;45.7705
;25.10.2021;44.434;44.6728;45.164;45.104;44.3717;44.2818;45.6878;43.6836;45.1164;45.1068;16.0104;15.7188;14.448;14.6616;14.7204;14.5032;14.268;13.5936;14.7984;14.952;14.9196;16.2024;14.8464;14.942
;26.10.2021;13.5528;13.5025;14.2504;14.3944;13.427;13.3303;14.7107;15.3708;14.7144;14.7984;14.2236;13.9488;14.658;14.4924;14.7024;15.2736;17.0172;22.4292;21.6648;17.0952;16.2972;15.8628;17.0316;16.0002
;27.10.2021;14.3445;14.4439;15.1259;15.1966;14.4886;13.9124;15.075;15.0888;13.584;14.502;15.5004;16.2984;16.0344;15.0996;15.3816;15.4128;15.6696;15.2052;16.0092;16.0272;16.548;16.05;17.2884;15.3717
;28.10.2021;13.9176;13.7905;14.8396;14.5479;13.6251;13.6886;15.1823;15.3456;14.6076;14.7144;14.0988;14.4724;13.6224;13.908;14.7624;13.9128;18.4776;21.0612;17.5428;16.14;15.99;16.0404;16.1508;15.7893
;29.10.2021;14.5786;14.3976;15.1407;14.998;14.2525;13.709;15.1833;15.4692;14.3616;14.4336;14.6352;15.0708;14.6508;15.0924;15.0612;14.9268;14.0388;14.9376;15.6852;15.8376;16.1676;15.7044;16.824;15.736
;30.10.2021;14.3167;14.4569;15.0897;15.0646;14.3802;14.5698;15.6627;15.6484;14.2414;13.871;13.7021;13.9925;13.7525;13.5847;13.4181;13.7262;16.5478;19.3342;15.6924;15.8602;15.6947;15.9356;15.9586;16.1144
;31.10.2021;14.5091;14.3533;15.1264;28.8964;13.9189;15.0886;15.1881;13.9465;14.804;14.7434;15.8259;16.0741;15.1844;14.7639;15.014;14.2194;14.3692;17.503;16.3649;16.9169;16.3241;16.1705;15.9908;16.1039
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
G;Maximum consumption (per hour):;116.8656;kWh;12.10.2021 20-21;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;40.254;kWh;18.10.2021 05-06;;;;;;;;;;;;;;;;;;;;;
;Date / Time;00 till 01 o'clock;01 till 02 o'clock;02 till 03 o'clock;03 till 04 o'clock;04 till 05 o'clock;05 till 06 o'clock;06 till 07 o'clock;07 till 08 o'clock;08 till 09 o'clock;09 till 10 o'clock;10 till 11 o'clock;11 till 12 o'clock;12 till 13 o'clock;13 till 14 o'clock;14 till 15 o'clock;15 till 16 o'clock;16 till 17 o'clock;17 till 18 o'clock;18 till 19 o'clock;19 till 20 o'clock;20 till 21 o'clock;21 till 22 o'clock;22 till 23 o'clock;23 till 24 o'clock
;01.10.2021;64.7796;57.702;49.362;45.0192;41.898;42.384;45.4404;52.7568;66.0048;73.176;77.1768;73.7232;89.7888;87.0516;85.5084;88.2348;81.5004;82.0608;87.1308;85.6104;83.3592;83.9352;72.8676;66.984
;02.10.2021;63.1236;59.91;54.7416;52.3044;49.1112;49.5048;50.6724;50.586;54.2952;59.0112;63.5856;71.8272;72.96;68.2152;69.9216;71.9784;72.9048;71.5968;67.704;78.9888;78.8508;80.2416;74.9592;67.8912
;03.10.2021;65.6988;59.3664;53.8932;53.6736;49.0728;49.1352;47.85;48.4716;50.2008;58.8744;58.7436;66.6888;75.3144;74.2608;72.4092;73.5348;75.0408;75.9408;79.0644;89.8032;95.7372;97.1112;86.1612;77.208
;04.10.2021;69.108;62.6472;51.9;48.636;46.218;46.026;52.0008;59.292;69.6264;77.2872;79.7568;89.1096;90.0012;88.188;94.9404;88.8456;94.3068;94.9356;95.2944;108.1332;111.8688;102.5808;95.2932;79.3812
;05.10.2021;68.2296;58.326;52.8372;49.5264;47.0364;47.1588;52.4424;59.6664;68.9796;74.7864;87.5388;91.8084;96.7164;84.3888;94.0416;88.3824;92.7036;91.8312;97.6056;107.0868;113.8824;103.4184;96.7596;80.7648
;06.10.2021;70.608;62.6004;53.1936;50.6964;47.2584;47.7288;51.4116;59.13;66.9216;76.6272;78.8316;84.1212;95.0868;91.6032;90.6924;86.7552;95.1744;100.0812;109.2672;101.2344;105.5964;103.9764;100.1328;90.8352
;07.10.2021;73.092;61.6668;54.2328;49.8624;45.9072;46.1736;50.664;57.9444;65.8116;78.426;86.7036;92.1384;88.5888;90.528;89.5536;87.7716;93.9288;86.466;84.9492;92.784;106.0188;100.6032;84.156;82.656
;08.10.2021;73.884;62.1876;55.2444;53.7396;50.1348;50.3856;53.6448;58.8876;67.2492;77.2128;84.0888;84.7164;86.0508;86.4876;85.1808;81.1104;86.0412;90.9468;87.3588;94.896;89.7;83.8308;87.7008;78.1608
;09.10.2021;67.548;60.5604;56.79;51.2472;48.558;46.8576;50.0004;50.7564;55.8264;58.7364;64.8216;69.1452;70.9368;75.7344;74.7612;80.256;74.8476;78.0336;79.6968;82.4616;84.8472;88.5624;78.3144;77.4996
;10.10.2021;68.4672;61.1964;55.3776;54.0204;47.7876;46.68;49.0572;49.0512;51.09;59.1804;64.9776;71.22;70.8156;73.698;76.9476;75.0048;78.5268;83.796;80.7012;95.1492;100.7916;96.2496;92.7072;84.1476
;11.10.2021;72.798;66.3468;58.2396;50.9172;48.3036;47.9868;54.1308;59.4744;69.582;76.458;79.3848;86.6124;94.5516;90.7128;95.7;94.1772;97.2084;95.8608;94.7988;101.6736;111.3264;107.1288;98.8656;83.58
;12.10.2021;71.3076;63.702;56.64;48.63;44.5212;44.5536;48.6804;59.7996;69.6096;80.9664;86.1864;88.0104;94.452;93.72;95.484;89.5176;105.1356;103.14;108.936;108.9544;116.8656;105.1908;99.0456;85.2888
;13.10.2021;71.91;62.478;54.6336;50.8164;48.4164;48.2892;52.5132;61.0752;70.8108;81.426;85.7028;87.8064;92.2488;87.8892;93.4404;95.4444;98.634;92.9688;97.8024;110.3796;112.716;104.9772;98.5164;85.0344
;14.10.2021;75.5364;64.1892;56.0688;49.8708;47.9928;49.1412;50.8572;57.5556;67.0296;71.2116;80.5008;82.5744;94.8936;101.9184;87.7704;89.7876;88.104;89.3412;90.804;97.842;103.9476;101.9052;92.232;80.0964
;15.10.2021;73.7064;67.626;61.9164;53.7084;51.5268;50.1036;52.4892;60.228;69.372;76.26;76.2048;82.7664;89.292;96.1896;92.7852;87.0036;90.1752;88.038;86.6316;90.1068;93.3108;85.2852;85.692;78.9636
;16.10.2021;70.8072;62.7672;56.6052;52.6728;50.7396;45.8652;46.0104;47.2788;48.654;56.3832;57.9156;68.2512;75.4404;72.7116;70.4952;75.4728;68.8476;76.2636;78.8112;81.7236;83.5464;90.2184;81.4068;74.58
;17.10.2021;66.96;60.2196;53.6508;50.9616;46.9128;42.0192;41.5152;41.6676;45.6528;50.2212;53.6376;57.972;62.2584;72.78;70.7928;78.9276;71.5212;76.3764;81.5784;89.8524;92.7264;87.8616;83.7408;76.3092
;18.10.2021;67.7772;56.0352;51.366;44.856;41.4924;40.254;42.3144;52.2348;65.166;79.0092;84.4332;85.3344;99.2232;91.4976;98.2836;96.228;91.5408;91.68;94.956;108.018;115.7292;107.5488;98.808;92.4708
;19.10.2021;74.6244;64.3044;56.622;52.8408;50.5248;51.3276;54.5736;59.9172;70.2648;79.548;80.5728;83.8716;93.2052;88.8708;92.064;86.748;98.2488;92.8116;102.174;107.2428;101.952;102.1692;93.5436;81.0936
;20.10.2021;71.9844;60.9684;53.676;49.2612;46.5384;48.2964;51.3432;56.6244;67.422;84.9144;90.1332;100.068;100.0164;90.7272;96.9684;96.6636;96.5544;88.1904;93.5616;92.0508;97.5624;103.7064;91.494;78.984
;21.10.2021;68.688;62.082;57.7488;51.174;48.8412;49.254;53.0544;57.1176;66.7152;75.2436;76.596;85.5744;85.3128;86.7108;92.616;88.17;86.2608;82.1184;93.486;104.9244;104.0436;95.2956;86.1732;78.6504
;22.10.2021;70.11;64.2156;53.3568;48.6036;45.5952;44.4204;44.4636;47.7072;57.8316;69.1044;75.2652;80.6544;84.5736;86.7624;86.8848;84.0756;84.4956;89.8548;95.7192;95.0988;93.33;87.306;82.8624;78.5088
;23.10.2021;71.9904;67.7556;62.2668;53.5032;51.036;53.1048;52.8852;53.3544;54.828;60.9516;63.0048;71.964;69.1536;74.0352;80.3424;82.0344;85.35;83.406;88.4832;92.7216;91.5;93.066;84.0528;74.6124
;24.10.2021;67.482;62.28;57.0816;54.378;51.6432;51.3216;51.372;51.8712;55.6056;57.9696;62.5368;73.4412;75.5124;82.122;80.7936;86.9052;83.9424;83.8056;100.4796;103.8864;103.5536;94.9236;89.5776;76.2648
;25.10.2021;65.0724;61.554;55.914;53.622;51.4776;49.4268;54.1476;58.0668;66.2472;73.6848;79.9128;80.3112;87.3372;91.0368;88.9764;84.6804;84.5544;84.468;100.2288;104.8512;97.8384;94.494;90.3504;82.56
;26.10.2021;73.6248;64.1028;55.7484;52.6812;50.2044;50.034;53.6892;58.8072;70.0596;74.004;80.9388;81.4284;89.784;97.3044;93.51;88.2804;88.5492;89.538;98.6784;103.9764;100.8804;97.2276;87.654;77.2524
;27.10.2021;64.8972;60.2112;52.0428;49.5144;48.1008;47.7084;49.356;53.1552;65.5956;72.9408;76.9212;76.8216;80.1012;83.3832;84.096;82.2384;93.7224;91.9092;103.7676;100.8984;100.116;93.2184;83.7924;78.0552
;28.10.2021;64.4172;55.6488;50.2632;46.86;44.7744;45.1136;47.7636;50.1936;62.4216;69.6504;75.7836;77.4216;82.8108;80.7528;81.972;79.6344;83.2212;83.7696;82.9584;96.0852;96.3108;91.5828;84.2556;71.7564
;29.10.2021;64.26;57.9948;51.438;46.29;44.3172;43.7676;46.2048;50.0232;61.1376;62.6244;66.3192;71.718;79.35;81.8064;78.8304;75.3276;82.1496;76.632;78.9996;89.952;86.6436;80.988;77.9676;71.52
;30.10.2021;64.5216;60.5412;55.2936;50.7036;47.886;48.4068;49.3128;49.8744;50.6268;54.318;59.6772;64.374;70.9812;73.9392;74.994;76.6308;78.2664;73.068;84.8028;89.5752;81.5808;83.088;72.102;65.4912
;31.10.2021;60.2148;54.8028;49.0596;89.472;42.2088;42.078;43.5552;45.174;46.7856;53.6232;59.8536;60.3696;68.2908;73.8348;73.3944;69.4236;74.5992;81.1284;85.992;92.5092;91.3032;80.7588;77.37;65.9256
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
F;Maximum consumption (per hour):;7.937;kWh;14.10.2021 12-13;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;0.7235;kWh;25.10.2021 00-01;;;;;;;;;;;;;;;;;;;;;
;Date / Time;00 till 01 o'clock;01 till 02 o'clock;02 till 03 o'clock;03 till 04 o'clock;04 till 05 o'clock;05 till 06 o'clock;06 till 07 o'clock;07 till 08 o'clock;08 till 09 o'clock;09 till 10 o'clock;10 till 11 o'clock;11 till 12 o'clock;12 till 13 o'clock;13 till 14 o'clock;14 till 15 o'clock;15 till 16 o'clock;16 till 17 o'clock;17 till 18 o'clock;18 till 19 o'clock;19 till 20 o'clock;20 till 21 o'clock;21 till 22 o'clock;22 till 23 o'clock;23 till 24 o'clock
;01.10.2021;1.5607;1.6586;1.5634;1.4513;1.245;1.3188;2.0749;1.7752;1.6466;2.6859;3.0205;3.7406;3.2135;3.2295;2.898;2.1442;2.7275;2.8441;2.6368;2.8431;2.9252;1.5818;1.4774;1.357
;02.10.2021;1.3629;1.3713;1.3898;1.4046;1.3606;1.3678;1.3398;1.452;2.5134;2.5689;2.4554;3.0864;3.2938;3.1902;3.0646;2.1281;3.0767;2.5116;2.372;2.6223;2.5818;2.5552;1.4186;1.2791
;03.10.2021;1.2437;1.2375;1.2971;1.3479;1.246;1.2108;1.2862;1.3285;2.375;2.5743;2.3953;2.5322;2.5741;2.5272;2.5197;1.9304;2.5709;2.586;2.4338;2.5691;2.5022;2.4745;1.6769;1.0446
;04.10.2021;1.1394;1.092;1.1916;1.0872;1.125;1.2742;2.0138;1.1414;1.8715;2.5058;2.8346;5.4631;2.8311;5.1514;6.4148;4.1902;3.3787;3.1239;3.1713;3.1763;3.018;2.5676;2.3503;2.5748
;05.10.2021;2.3533;1.7828;1.4171;1.2884;1.2925;1.4477;2.3604;1.4019;1.8097;2.5578;5.1554;6.7739;3.6166;3.0305;2.4141;4.294;2.2556;1.5265;1.5764;1.8392;1.8508;1.5635;1.4074;1.1146
;06.10.2021;1.2307;1.1537;1.0964;1.093;1.1508;1.3568;2.1734;1.2745;1.7378;2.2151;2.339;3.1068;3.43;4.5318;3.428;3.7948;3.2309;2.881;2.8003;2.9377;2.7937;2.0275;1.2885;1.2284
;07.10.2021;1.3151;1.3986;1.3138;1.197;1.2132;1.4716;2.1773;1.2193;1.7323;2.6402;3.1283;3.7576;6.5029;4.1859;3.2401;3.9418;4.7074;2.5259;2.5187;2.2227;2.3732;1.1236;1.1412;1.1475
;08.10.2021;1.1;1.1219;1.0795;1.0755;1.1418;1.2318;1.9804;1.2217;1.7289;2.6904;4.5544;3.2118;2.3603;2.6169;2.0761;2.1364;1.6611;1.6869;1.5946;1.7796;2.2196;1.3052;0.9624;0.9306
;09.10.2021;0.8856;0.8743;0.8984;1.0185;0.9032;0.8692;0.9211;0.96;0.9915;0.9433;0.9037;0.9402;0.9295;1.0102;0.8829;0.9091;0.8804;0.9857;0.9799;0.9087;0.8685;0.9188;0.9961;0.9574
;10.10.2021;0.8524;0.8868;0.9501;0.9888;0.9148;0.8538;0.8847;0.9706;0.9972;0.889;0.9102;0.9023;1.0186;0.9603;0.9026;0.9052;1.2031;1.3774;1.7878;2.2833;2.1513;2.1399;1.204;1.0463
;11.10.2021;1.0439;1.0459;1.1341;1.0686;1.0615;1.2043;1.8768;1.4073;2.0708;3.0202;3.5348;2.9395;5.5629;2.4232;3.261;3.7946;5.8518;5.814;2.7785;1.6317;1.6835;1.6744;1.0459;0.9615
;12.10.2021;1.0916;1.114;1.0887;1.0066;1.0456;1.1659;2.0378;1.0786;1.5828;2.4461;4.4887;2.6425;5.9807;3.5858;3.3016;3.0981;3.2315;2.9735;2.6391;2.3459;2.8981;6.2645;5.7212;3.1412
;13.10.2021;1.3158;1.2119;1.2306;1.2738;1.3799;1.2225;2.4523;1.285;2.4239;2.9976;3.26;3.3123;5.8695;5.8683;4.4045;3.1006;2.6452;2.2427;2.4481;2.2535;1.8169;2.0189;1.0391;1.0335
;14.10.2021;1.0302;0.9633;1.0278;1.1134;0.9276;1.1885;1.7794;1.1496;1.9423;3.406;4.5375;5.0546;7.937;4.5856;3.637;3.6993;3.1714;1.4433;1.1927;1.2247;1.2106;1.2923;1.8386;1.4892
;15.10.2021;1.2371;1.309;1.3017;1.158;1.1916;1.3022;2.3508;1.2522;2.3413;3.7678;4.2437;6.2711;6.2916;5.3703;3.7689;2.2557;5.5208;5.043;1.6681;1.5261;1.6033;1.4924;1.0172;0.9831
;16.10.2021;0.9861;0.8776;0.881;0.9043;0.8494;0.9742;0.8957;0.8681;0.9046;1.2185;1.3769;1.3677;1.6347;2.2522;2.26;2.2018;2.1415;2.3871;2.2471;2.3594;2.2759;2.3521;2.4225;2.5169
;17.10.2021;1.9399;1.3859;1.2714;1.2528;1.3296;1.3234;1.2449;1.2072;1.213;1.5646;1.4058;1.3457;1.3411;1.3583;1.3755;1.4597;1.4394;2.5565;4.8583;5.1457;4.9915;2.7715;1.3578;1.2933
;18.10.2021;1.1311;1.0122;1.0155;1.0394;1.117;1.3072;2.4291;1.125;1.6813;2.5397;2.9995;5.8331;2.6412;4.0386;2.7801;3.1931;3.0845;2.8034;2.3595;1.5897;1.5516;1.4275;1.4274;1.3179
;19.10.2021;1.2915;1.3118;1.2699;1.3366;1.3746;1.5658;2.3369;1.312;1.6782;4.778;5.9594;5.6269;6.5678;6.8048;5.6383;3.3243;2.1303;1.9492;1.9558;1.3301;1.4005;1.4039;1.3501;1.3375
;20.10.2021;1.2749;1.2587;0.9769;0.9339;0.8115;0.9571;2.0213;1.007;2.0082;2.2458;2.5461;2.6986;5.6386;5.3879;5.8844;5.0386;3.3181;2.5609;2.1796;2.3904;1.8644;0.9599;0.8587;0.8695
;21.10.2021;0.8433;0.9224;0.8642;0.8489;0.8853;1.0806;1.979;0.9306;2.0065;3.4437;4.113;4.2346;4.6742;6.4701;3.2012;3.2634;5.1514;2.2482;1.121;0.9498;0.8503;0.8423;0.9011;0.891
;22.10.2021;0.9203;0.8418;0.8415;0.9322;0.8907;1.0548;1.7268;1.3552;2.7581;2.4467;1.9896;1.829;3.9833;2.7395;3.0353;1.5584;3.7388;1.4265;0.8501;0.834;0.8505;0.9165;0.799;0.823
;23.10.2021;0.8333;0.8476;0.9085;0.7635;0.7998;0.8845;0.8184;0.866;0.8034;0.8252;0.8651;0.9196;0.7949;0.8276;0.8477;0.8337;0.8936;1.5584;3.7254;0.8069;0.8377;0.9097;0.8446;0.7987
;24.10.2021;0.8153;0.8488;0.8745;0.8553;0.8322;0.7697;0.8544;0.9247;0.8245;0.8456;0.7851;0.9137;0.8592;0.8731;0.785;0.8488;0.8802;0.8767;0.8164;0.8093;0.8373;0.9204;0.8426;0.833
;25.10.2021;0.7235;0.8949;0.8781;0.8201;0.7861;1.0351;2.1475;0.9111;1.6241;2.7747;3.4817;6.0299;2.9601;2.8987;3.6299;3.3717;2.2402;1.0032;0.8796;0.8855;0.9388;0.9147;0.8739;0.8063
;26.10.2021;0.8445;0.9728;0.8779;0.83;0.877;1.0059;2.0247;0.8568;1.5791;2.3516;1.9478;2.2073;2.2512;3.7638;3.3002;2.4806;1.8125;1.2312;1.5966;4.62;1.9669;1.0391;0.9824;0.966
