Faculty Building NO or complex NO.;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
C;Maximum consumption (per hour):;214.334;kWh;06.04.2021 10-11;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;122.576;kWh;04.04.2021 18-19;;;;;;;;;;;;;;;;;;;;;
;20.04.2021;19.1;18.22;18.52;18.96;18.52;18.36;17.6;20.24;28.98;32.3;33.3;33.4;44.06;43.56;47.64;43.24;46.64;40.16;32.64;30.36;27.92;23.52;21.08;19.62
;21.04.2021;19.3;19.12;18.38;18.46;18.26;17.86;15.84;18.42;25.76;28.72;32.98;35.92;35.44;48.42;49.64;53.66;44.18;43.72;34.9;31.3;27.9;24.34;19.34;19.68
;22.04.2021;18.46;17.72;17;17.34;17.02;17.08;15.28;18.72;26.76;26.94;31.36;38.4;44.36;41.2;40.46;37.34;40.56;33.5;31.42;29.9;28.56;24.98;21.4;19.86
;23.04.2021;19.08;18.96;18.78;18.98;18.82;18.36;17.04;19.86;27.16;28.92;31.14;31.7;35.6;36.88;35.62;37.6;38.1;36.76;34.98;30.82;26.6;22.02;18.86;18.14
;24.04.2021;17.6;17.52;17.52;17.4;17.28;17.36;15.48;15.22;20.52;23.3;23.46;25.06;23.76;18.92;15.96;15.8;15.02;15.56;15.9;16.02;16.78;17.72;17.8;16.98
;25.04.2021;16.84;17;17.24;16.8;17.06;16.8;15.42;15.16;15.96;15.94;16.08;16.06;16.7;15.58;16.54;16.34;15.04;14.44;14.9;16.14;17.02;17.48;18.86;17.64
;26.04.2021;16.78;16.96;16.82;16.98;16.74;16.74;15.18;18.9;27.42;29.78;33.22;34.1;33.64;34.2;33.78;32.96;34.94;38.76;36.24;34.84;31.56;23.34;19.26;18.18
;27.04.2021;17.56;17.62;17.38;17.52;17.24;16.92;15.94;17.9;26.06;28.72;34.96;36.08;40.42;38.04;40.88;46.3;46.48;40.26;34.62;28.12;26.4;22.84;20.1;19.34
;28.04.2021;19.52;18.12;18.56;18.42;18.56;18.14;16.74;19.6;27.42;29.32;31.18;40.86;43.96;45.38;48.34;46.68;55.16;44.32;37.2;33.64;28.24;23.5;20.54;18.7
;29.04.2021;18.08;18.22;18.18;18.12;18.3;17.46;16.6;18.94;27.56;29.72;42.62;49.5;55.64;53.74;48.04;48.58;46.16;49.3;37.76;35.54;29.52;22.7;20.08;18.22
;30.04.2021;17.74;17.4;17.12;17.2;17.02;17.1;15.74;18.6;26.66;30.7;37.4;39.1;42.56;45.44;44.72;41.92;45.52;38.48;33.62;30.74;27.7;22.12;19.94;18.88
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
H;Maximum consumption (per hour):;74.568;kWh;04.04.2021 10-11;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;17.8176;kWh;16.04.2021 11-12;;;;;;;;;;;;;;;;;;;;;
;Date / Time;00 till 01 o'clock;01 till 02 o'clock;02 till 03 o'clock;03 till 04 o'clock;04 till 05 o'clock;05 till 06 o'clock;06 till 07 o'clock;07 till 08 o'clock;08 till 09 o'clock;09 till 10 o'clock;10 till 11 o'clock;11 till 12 o'clock;12 till 13 o'clock;13 till 14 o'clock;14 till 15 o'clock;15 till 16 o'clock;16 till 17 o'clock;17 till 18 o'clock;18 till 19 o'clock;19 till 20 o'clock;20 till 21 o'clock;21 till 22 o'clock;22 till 23 o'clock;23 till 24 o'clock
;01.04.2021;26.2944;24.168;24.7248;25.0596;24.6132;24.3768;29.1528;29.4192;29.5512;27.3528;26.628;27.6636;28.2852;28.0956;28.2024;28.6296;28.3572;27.7128;28.332;31.4292;32.8704;34.8648;33.3468;29.7816
;02.04.2021;27.8208;25.362;24.9708;26.184;25.8372;25.368;27.4404;31.476;32.1168;30.558;28.1568;27.8724;28.2768;62.1816;58.2132;57.1956;53.3328;55.7892;60.1356;66.048;71.9192;71.9796;45.816;29.13
;03.04.2021;26.3232;24.6744;24.336;24.9024;25.0608;25.122;48.18;65.6592;67.038;72.7548;70.0848;72.9704;71.4384;69.5508;69.1632;68.2056;67.74;67.836;68.5788;70.2456;71.4732;66.726;63.7152;61.8564
;04.04.2021;61.3308;60.5472;61.638;62.454;63.6624;62.9568;65.0928;71.3892;72.1392;73.4136;74.568;73.5108;73.6188;70.6356;69.8124;68.0052;67.4412;67.35;68.472;60.0384;39.288;37.0452;33.96;34.0632
;05.04.2021;33.5208;31.1076;30.7308;31.4424;31.5624;30.858;33.8688;44.1024;54.9012;56.1144;34.2624;31.572;31.7376;31.1604;26.7948;27.216;30.8604;31.53;31.386;31.9416;33.7884;33.8688;30.7584;26.208
;06.04.2021;26.5476;25.1928;25.3764;25.6368;26.0592;25.4076;28.5012;30.2904;31.938;27.8784;28.3704;28.0596;27.2244;27.0672;27.3492;27.7884;31.5792;32.322;32.0832;31.7052;32.352;32.6508;28.9476;26.0664
;07.04.2021;25.8048;24.3156;23.8524;24.3648;24.2376;24.6996;26.1612;29.6292;30.672;27.9924;27.2628;25.9644;26.4792;25.8504;25.7124;26.4108;29.1876;30.0552;31.272;31.914;32.3616;34.9164;32.7204;27.138
;08.04.2021;25.1556;24.0084;24.7476;25.6272;24.9612;24.1032;26.8512;32.2284;32.9484;26.5476;26.9856;27.2292;37.062;48.4464;27.8832;26.9436;26.8824;26.5056;30.2436;34.1424;36.6108;34.2852;28.8396;28.0632
;09.04.2021;25.1028;23.1156;23.7648;24.8868;24.1356;24.306;28.518;31.2732;32.3004;29.928;27.5004;26.844;26.8656;32.3328;35.1828;34.1412;34.4316;33.7632;34.9008;31.44;27.924;30.1416;28.5528;25.6212
;10.04.2021;25.2348;23.736;23.9724;24.5556;24.7368;23.8524;24.5484;26.5512;33.348;33.5376;34.5444;34.4088;36.3708;35.5668;33.498;27.0984;27.4536;32.7084;34.1028;34.3632;29.8032;27.408;26.058;25.0308
;11.04.2021;25.2084;23.3424;23.2332;24.1992;23.8224;23.8668;22.7472;26.1744;26.3436;26.436;26.6256;26.718;27.8136;31.2984;31.026;29.4396;26.0856;32.7084;33.018;29.658;34.5324;28.44;27.2136;23.85
;12.04.2021;25.0416;24.5664;24.6804;25.1676;24.8136;23.2284;26.4852;29.8248;29.6592;27.174;27.7488;28.1772;28.0332;28.6752;29.4252;28.0272;31.392;31.7412;29.5128;32.5992;35.0664;36.1644;30.2568;27.6132
;13.04.2021;25.6944;23.2224;23.5524;24.0984;24.3084;24.408;27.9528;30.396;28.6356;52.6752;53.316;53.7684;54.4884;52.8444;53.6256;53.316;57.7716;45.258;31.8516;33.774;33.0756;33;29.7252;25.0344
;14.04.2021;24.8748;23.9868;24.0144;23.8224;25.0596;24.0264;25.8288;29.9148;31.3104;28.1148;29.5836;28.2828;26.8188;26.6148;26.5992;27.0924;26.9628;26.9928;31.3152;32.2512;33.2064;34.206;31.8516;25.8792
;15.04.2021;26.7744;25.332;23.9784;25.0008;24.5772;23.6472;23.652;28.8132;32.3628;33.6516;33.6336;28.0032;26.832;26.3604;26.9196;26.4732;26.5536;28.584;30.726;31.3032;30.6396;31.4016;26.8128;24.63
;16.04.2021;24.504;23.5212;22.8084;22.884;22.3396;22.3968;25.1868;29.6328;29.2704;27.6972;18.348;17.8176;18.1884;19.1232;20.6304;29.5716;27.7824;28.4892;32.9016;27.5556;28.4448;30.984;28.344;26.088
;17.04.2021;24.1392;22.3668;22.4172;22.7736;22.398;21.6768;21.7512;25.4448;31.4376;31.5228;27.7632;27.1596;29.5452;31.2924;30.978;26.9124;26.7888;30.8244;31.2264;29.7852;26.2656;27.8748;25.9464;24.0444
;18.04.2021;24.0696;22.6884;22.56;22.824;22.7172;22.1208;21.9252;23.5524;26.6184;26.2308;27.5484;26.5284;28.0488;26.1132;25.6752;24.9624;25.7952;31.3656;31.9032;31.6188;31.1352;29.058;26.9508;23.5884
;19.04.2021;24.1008;22.2648;22.8192;24.012;23.6508;22.1292;23.3928;29.1792;30.8568;28.8084;28.4784;29.9124;28.6344;28.7796;29.022;30.612;28.1316;26.6532;29.8356;28.3872;28.9368;28.6944;27.6192;24.0312
;20.04.2021;23.8968;21.9504;22.242;22.8708;23.2056;22.6068;25.0956;28.3056;28.3128;27.1416;27.6084;27.9336;28.9104;29.3268;28.6752;27.3888;26.8044;26.7252;28.2768;31.5816;32.1564;33.276;31.746;26.4024
;21.04.2021;25.9824;23.1984;23.2212;23.952;24.4344;23.8212;26.832;28.3536;29.628;28.506;27.8712;28.8444;28.7172;29.1096;28.8036;28.224;27.7188;26.4948;27.3768;31.0116;34.4892;34.176;32.7252;25.4388
;22.04.2021;24.024;22.3644;22.6368;22.9392;22.818;22.8972;24.228;29.6628;31.3296;31.4436;29.7108;28.4652;28.6992;28.6704;29.2236;28.0008;30.2724;32.1312;32.4516;32.22;32.3052;33.6156;32.0388;27.0828
;23.04.2021;24.6948;23.7768;23.8248;24.4884;24.4296;24.0756;27.4584;28.8912;35.2452;54.198;54.4188;56.1168;56.0712;56.742;54.7392;54.7536;56.0952;55.7316;56.6316;57.708;53.004;54.684;50.3736;48.4752
;24.04.2021;47.5836;46.0368;45.4128;46.2816;46.5444;45.7404;45.6852;49.4904;55.8696;56.5356;53.8008;53.1084;54.144;57.1668;54.7512;54.0336;53.1444;54.6864;56.448;56.256;55.7316;56.0328;51.912;48.012
;25.04.2021;46.8996;44.8944;44.2632;45.318;45.3;44.8392;44.5056;47.4924;52.0164;52.65;52.602;52.5768;52.4508;53.8704;53.1132;52.47;52.5528;55.4028;55.7988;56.064;55.6992;53.856;49.4484;44.448
;26.04.2021;43.7784;42.7644;42.0912;42.6156;42.3732;41.7768;43.8576;50.442;57.1896;54.3792;54.7212;54.4716;54.9612;54.9108;53.4312;53.7216;55.4724;57.048;57.7908;58.6368;57.8772;57.5304;50.4;44.3952
;27.04.2021;45.8148;42.5388;42.3732;42.6444;42.7752;42.468;43.7388;50.8152;58.5756;59.4756;60.0432;57.3888;53.628;54.8232;53.8284;53.5008;54.3408;55.8348;58.8876;58.9212;59.34;58.0356;52.236;42.8112
;28.04.2021;43.7172;40.9032;40.968;41.9412;41.856;40.7748;43.752;50.4012;56.8032;53.6004;54.5748;54.5952;55.1808;55.4472;55.3572;54.408;57.372;58.056;56.3232;55.0968;59.2308;59.268;50.6592;42.3576
;29.04.2021;41.8464;42.09;42.1428;42.2196;42.042;41.376;45.456;50.1396;57.2436;54.15;54.174;53.352;52.7772;53.25;52.9896;55.1556;57.9132;58.512;57.7812;58.1592;56.82;57.9036;49.4196;41.868
;30.04.2021;41.4384;40.1124;40.6848;41.3892;41.6388;40.686;42.6348;49.254;56.8452;57.666;58.6536;60.858;58.662;60.2748;58.884;55.938;55.9368;56.5404;56.7528;52.056;51.9672;53.4384;51.1392;44.5272
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
G;Maximum consumption (per hour):;91.2156;kWh;25.04.2021 20-21;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;34.5551;kWh;05.04.2021 07-08;;;;;;;;;;;;;;;;;;;;;
;Date / Time;00 till 01 o'clock;01 till 02 o'clock;02 till 03 o'clock;03 till 04 o'clock;04 till 05 o'clock;05 till 06 o'clock;06 till 07 o'clock;07 till 08 o'clock;08 till 09 o'clock;09 till 10 o'clock;10 till 11 o'clock;11 till 12 o'clock;12 till 13 o'clock;13 till 14 o'clock;14 till 15 o'clock;15 till 16 o'clock;16 till 17 o'clock;17 till 18 o'clock;18 till 19 o'clock;19 till 20 o'clock;20 till 21 o'clock;21 till 22 o'clock;22 till 23 o'clock;23 till 24 o'clock
;01.04.2021;64.1592;59.9172;53.9016;51.264;47.3136;48.7308;48.3672;37.7401;56.2932;62.7732;52.1142;51.5687;54.9666;53.5296;53.1269;54.9439;52.501;68.6448;69.0228;69.9924;55.382;57.4294;56.4629;73.0836
;02.04.2021;65.034;57.2568;52.2768;49.2828;47.9376;47.5812;47.4288;36.2804;51.5304;55.7052;41.5117;48.7278;47.7383;47.2865;49.6106;50.272;44.9655;64.6584;68.5284;70.1916;51.1774;53.7052;56.9859;71.0844
;03.04.2021;68.0076;61.6332;55.116;52.6524;50.478;47.4372;46.5348;46.8024;49.842;52.0176;53.9052;59.844;62.226;60.7416;64.2072;64.6188;62.0412;63.9024;63.1332;69.204;68.2392;68.5884;71.1276;69.306
;04.04.2021;61.7556;56.1312;53.9568;50.8272;48.5988;47.952;47.3028;46.1432;48.486;51.3984;53.2956;57.4584;56.7324;57.8052;59.3088;59.9652;59.7312;60.822;62.7192;65.4732;72.1908;73.65;67.458;63.432
;05.04.2021;62.3904;60.0216;50.0352;46.7292;45.756;44.8716;45.2136;34.5551;48.126;50.514;39.796;42.7486;47.5479;49.9563;50.4971;48.6416;52.9137;69.1056;66.9324;70.6236;52.8417;59.8145;54.7043;62.3688
;06.04.2021;57.8304;52.2564;47.994;47.5212;44.6784;44.286;46.5588;37.3768;52.9692;60.9948;47.4031;47.3552;47.2181;52.4458;52.8087;51.3639;49.6731;65.4804;69.6888;66.9888;57.0908;61.4604;59.7796;67.6656
;07.04.2021;59.4204;56.3952;51.5004;48.9264;47.0712;46.1328;48.8736;37.2207;57.444;59.9136;47.0725;50.2648;50.9399;55.7495;52.2857;51.725;51.6428;64.9308;63.9612;78.1584;54.0689;57.5591;53.0796;69.42
;08.04.2021;62.1156;60.6312;50.694;49.2828;47.3988;45.5304;47.0544;36.7962;56.9088;65.0928;50.4323;51.5462;50.5411;52.515;52.5119;52.4661;52.0456;67.8732;72.426;83.0244;57.1825;59.8437;54.8774;71.01
;09.04.2021;63.3492;58.284;54.4812;51.4356;49.1016;48.8424;51.318;38.8419;59.616;65.5872;49.6482;54.249;54.5291;54.5018;53.7096;54.4902;58.7505;73.3896;71.79;77.532;60.7442;63.5688;56.0449;67.7508
;10.04.2021;69.8652;59.982;55.4088;51.9132;51.5472;50.8932;51.0768;49.6044;51.8508;56.4312;62.3808;67.3956;66.102;73.7532;70.5528;68.7888;68.2572;67.578;69.8604;69.7116;73.9128;76.8864;71.214;71.0916
;11.04.2021;62.676;58.5792;54.8292;51.8124;50.562;49.818;49.1712;49.5192;50.8632;54.6144;60.9528;65.2248;66.0096;64.8036;65.502;69.0252;73.2648;73.332;74.4324;74.6052;84.252;85.3848;78.3984;73.7916
;12.04.2021;62.5644;58.908;51.8976;51.174;49.6452;47.6832;48.7584;39.3577;57.4788;65.424;50.0327;53.4625;58.6008;59.2361;57.6825;55.8127;56.0799;74.2068;82.8756;80.292;59.8294;58.8579;57.0388;73.1112
;13.04.2021;63.8148;58.0008;52.692;50.7048;47.2872;45.9348;47.1912;37.6856;57.1788;62.832;52.1754;52.1058;54.6218;60.6241;57.6314;55.3848;58.738;76.1412;84.4992;84.4284;68.2853;63.8125;57.9468;74.28
;14.04.2021;70.212;62.4444;58.2588;54.4416;50.772;49.6788;50.1612;39.3004;61.6788;63.1644;53.2198;54.5972;56.7556;58.4277;57.9506;56.6874;55.84;74.7648;72.7512;83.208;65.3944;63.0078;59.557;73.386
;15.04.2021;69.1032;61.1124;57.5208;53.178;50.9508;49.872;50.9556;39.3071;60.5544;67.8768;50.8297;53.8507;57.7698;57.3139;59.8533;54.0789;53.6682;76.656;80.5872;77.8164;63.3818;67.5068;64.0648;72.3144
;16.04.2021;67.2396;62.682;57.588;52.6392;49.458;49.692;50.556;38.3325;57.5088;63.9336;49.3774;53.899;57.7302;56.1912;55.6917;51.0218;57.1193;71.2284;75.0252;76.0152;59.5065;59.411;56.1177;67.2024
;17.04.2021;67.0776;60.1512;57.8868;52.7148;51.5268;49.3872;48.4248;49.5072;52.5288;57.684;59.8368;63.8664;68.0832;72.4656;68.22;65.2272;62.3568;66.0192;68.5236;69.5088;74.7768;72.228;76.3116;70.0584
;18.04.2021;62.8044;58.8936;56.6076;53.6376;50.8596;49.7256;49.6476;49.1496;49.6632;55.2324;59.7744;63.216;66.8976;65.946;66.7644;63.9948;63.9528;66.8112;74.634;78.3048;81.6552;86.1564;81.414;69.9396
;19.04.2021;62.8944;56.8332;54.1452;53.0292;50.8428;47.8272;49.9836;37.7493;57.9972;64.9392;49.9877;51.76;55.2379;54.5363;61.6388;58.7129;51.7593;72.6696;77.2032;80.3304;61.1629;61.8383;60.8407;74.6568
;20.04.2021;64.5492;58.7208;56.0364;54.228;50.2896;49.11;50.676;40.0222;58.9776;67.44;56.0259;52.8227;53.7308;57.148;55.2632;52.5812;54.456;71.9052;74.8248;82.536;60.7717;63.8124;62.3371;71.334
;21.04.2021;64.2456;59.9496;59.7372;52.6884;49.716;48.318;49.7988;38.3915;58.9296;66.5172;51.8496;56.3075;60.2458;55.6506;59.8483;57.8856;56.0923;71.0004;75.1512;77.1648;64.9186;65.2489;61.8163;74.9016
;22.04.2021;69.9732;60.1272;60.624;55.416;49.5852;48.6084;50.3184;38.2913;58.1244;69.4836;53.2478;57.33;56.9461;54.9618;61.5832;56.5382;53.2454;77.8104;78.048;72.6984;63.6484;61.0959;62.4473;70.9116
;23.04.2021;61.4928;56.844;55.3596;53.1516;48.9396;46.8504;48.5436;40.5317;54.9708;62.796;51.7039;53.0292;53.3215;51.7544;58.2181;52.3016;55.5779;75.1668;72.1176;75.8328;60.5057;63.2705;59.199;69.5832
;24.04.2021;64.266;59.3904;56.9088;55.2744;51.1716;49.596;48.336;50.6712;53.4012;56.238;62.5584;69.9108;66.4776;69.4704;68.0844;71.1384;73.386;68.526;68.9268;72.6408;82.992;78.1836;77.0616;71.1948
;25.04.2021;64.236;64.2804;55.746;54.6684;52.1808;51.4692;50.7756;50.9856;53.1816;56.9256;60.8304;69.8808;72.1668;78.0156;75.7368;73.35;70.1484;71.5848;75.1092;81.2796;91.2156;86.4456;79.0392;72.8652
;26.04.2021;66.162;60.1548;54.8868;51.4728;49.302;47.676;49.3956;40.8559;59.466;64.5324;47.5171;52.3756;56.1049;55.6348;57.5891;56.4227;54.0429;71.2464;75.06;79.458;63.8232;57.4507;56.3631;69.1164
;27.04.2021;62.5284;57.2592;53.7924;51.8424;49.2156;48.6948;49.7184;39.0808;57.4392;65.1672;48.3325;50.5885;55.4454;57.636;53.9084;55.5084;54.3599;71.952;81.7236;87.2908;63.651;60.076;59.6641;73.9236
;28.04.2021;65.2824;56.4588;50.2512;47.6544;46.2168;44.1072;45.4896;36.4693;55.8516;61.2996;49.7758;54.0983;54.4418;62.0105;61.9235;58.5877;57.4606;72.876;81.1272;82.8804;59.4129;63.5542;58.5524;73.8444
;29.04.2021;65.4288;58.446;55.2444;52.2888;50.5128;47.7348;50.0184;39.6567;58.9836;67.7304;51.511;53.5789;54.6269;54.9196;57.4803;54.4558;54.6298;70.6968;76.4016;74.5488;65.6552;56.9288;56.3556;72.3108
;30.04.2021;66.36;60.2244;57.2124;52.4832;49.8204;49.446;49.7676;39.3837;58.2456;64.9716;49.8605;50.899;57.3632;60.9566;61.9371;49.2329;56.7362;66.2124;67.5012;68.4444;53.1249;54.4688;55.514;71.0328
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
F ;Maximum consumption (per hour):;8.4971;kWh;13.04.2021 13-14;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;0.8446;kWh;18.04.2021 23-24;;;;;;;;;;;;;;;;;;;;;
;Date / Time;00 till 01 o'clock;01 till 02 o'clock;02 till 03 o'clock;03 till 04 o'clock;04 till 05 o'clock;05 till 06 o'clock;06 till 07 o'clock;07 till 08 o'clock;08 till 09 o'clock;09 till 10 o'clock;10 till 11 o'clock;11 till 12 o'clock;12 till 13 o'clock;13 till 14 o'clock;14 till 15 o'clock;15 till 16 o'clock;16 till 17 o'clock;17 till 18 o'clock;18 till 19 o'clock;19 till 20 o'clock;20 till 21 o'clock;21 till 22 o'clock;22 till 23 o'clock;23 till 24 o'clock
;01.04.2021;3.3625;3.3542;3.3225;3.4266;3.3764;1.6767;2.2729;2.6393;5.2581;4.892;2.7642;2.5099;2.5947;3.1568;5.237;1.3971;1.4076;1.7006;1.6615;1.3921;1.0885;1.0267;1.1215;1.0596
;02.04.2021;1.07;1.025;1.0726;1.1476;1.0334;1.1311;1.1494;1.1188;1.0361;1.086;1.0117;1.1288;1.0947;1.0401;1.0702;1.0383;1.1623;1.0798;1.0165;1.0396;1.1204;1.1002;1.032;0.997
;03.04.2021;1.1108;1.1065;1.0816;0.99;1.0608;1.1424;1.0789;1.0688;1.0002;1.1264;1.127;1.0637;1.0687;1.0086;1.1178;1.1116;1.0421;1.0016;1.0825;3.3156;3.2789;3.3224;3.1993;2.4788
;04.04.2021;3.3832;3.3027;2.5335;1.1428;1.2225;1.2143;1.1671;1.1269;1.0711;1.1402;1.11;1.0782;1.0676;1.0613;1.0989;1.0876;1.0796;1.0854;1.1268;1.092;0.9944;1.0774;1.0933;1.1073
;05.04.2021;0.9848;1.0422;1.1314;1.0744;1.0513;0.9931;1.052;1.101;1.1424;1.0509;1.0446;1.0682;1.1614;1.0203;1.0495;1.0529;1.1774;1.0592;1.0399;1.0742;1.2023;1.1471;1.0621;1.0801
;06.04.2021;1.1607;1.19;1.1408;1.1499;1.2644;1.1927;2.1514;1.1316;1.7933;3.0233;3.2876;3.2669;2.7119;2.836;6.4465;4.9581;3.0463;1.9166;1.8044;1.6793;1.5921;1.4373;1.4528;3.3234
;07.04.2021;3.5699;3.7075;3.3345;1.4623;1.4369;1.5594;2.6204;1.9012;5.2848;5.8804;5.8598;4.6752;3.3014;2.6978;4.6959;2.5024;2.3599;1.7182;1.628;1.2435;1.1653;1.1755;1.1134;2.8064
;08.04.2021;3.4292;3.2661;3.3745;3.2919;1.23;1.157;2.1372;1.5656;5.4564;4.3615;2.4375;2.3099;2.4275;2.8664;2.7606;3.8658;4.5002;2.6589;2.3234;2.3846;1.8742;1.1435;1.1353;1.2737
;09.04.2021;1.1473;1.1645;1.1438;1.213;1.2697;1.1714;2.0825;2.3044;5.2674;6.0813;3.2015;6.8023;6.1711;2.3406;2.3898;2.8783;4.0967;1.1333;1.1559;1.0697;1.1064;1.0785;1.1477;1.1373
;10.04.2021;1.1298;1.0811;1.0381;1.1267;1.1778;1.0637;1.0453;1.1234;1.2214;1.1314;1.0673;1.0977;1.1042;1.0289;0.959;0.9569;0.9969;1.1087;1.0321;0.9561;2.9622;3.2755;3.0067;1.0201
;11.04.2021;0.9106;0.987;0.9776;1.0429;1.0103;1.0439;1.1055;0.9874;1.0459;1.0306;1.0089;0.9353;0.9457;1.0429;1.0546;0.9458;2.7327;3.1897;3.3084;3.3233;3.2864;2.9778;0.9267;1.0337
;12.04.2021;1.0075;0.9063;0.9734;0.9607;1.0392;1.0006;1.9279;2.6997;4.9546;3.2154;3.993;2.4865;2.4544;2.4436;2.6685;3.7018;3.5028;1.559;1.2801;1.0579;0.9428;0.9465;0.9291;2.729
;13.04.2021;3.2646;3.1792;3.0753;0.9637;1.0337;1.047;2.011;1.2503;3.9357;3.9694;4.7963;3.4135;4.1544;8.4971;5.7707;4.0289;2.3088;1.1041;2.0368;2.808;2.6351;2.0983;2.2424;1.0995
;14.04.2021;1.0536;1.0066;0.992;0.9372;1.0358;1.0823;1.9459;2.2065;6.367;7.0632;5.0759;5.221;2.4945;1.8691;1.7887;1.7942;1.6754;1.3251;1.0313;1.0851;1.1578;1.0358;1.0165;2.4576
;15.04.2021;1.0499;1.0645;0.9713;0.9921;1.0034;1.0821;1.9881;2.743;3.1636;2.452;4.1994;2.1066;5.1487;4.2456;2.4803;4.9303;2.6606;3.4838;2.5051;2.5353;2.3146;1.255;1.0993;2.1257
;16.04.2021;3.2769;2.9821;1.0848;1.0769;1.0267;1.0698;2.0701;2.0938;5.261;3.8519;4.5479;2.0649;4.2543;2.2124;3.8007;6.7484;3.5884;0.9707;1.7858;1.9226;1.2558;2.6873;1.0302;0.9187
;17.04.2021;0.9619;0.9912;1.0056;1.0068;0.9641;0.9346;0.9912;1.05;0.9367;1.0178;0.9818;0.9789;0.9889;0.9178;0.9653;0.9479;1.0338;2.3923;2.6098;0.9234;1.406;0.981;2.7466;3.1161
;18.04.2021;3.1365;3.1661;1.8725;0.9384;0.9346;0.9922;0.9682;1.0161;0.977;0.9577;1.003;0.943;0.968;0.9522;0.9514;0.9405;0.8972;1.0284;0.9367;0.9195;0.8898;0.9738;0.9221;0.8446
;19.04.2021;2.549;3.1755;3.1451;2.404;0.9235;0.9144;1.9852;1.237;1.4369;1.928;2.5322;3.5886;6.8163;4.4883;4.6058;3.1766;2.3526;2.0138;1.6086;1.5371;1.0383;0.975;0.9463;1.2794
;20.04.2021;3.1718;2.2744;1.05;0.9524;1.0193;1.0255;1.8989;3.0039;5.3011;5.8587;2.2409;2.2273;2.1149;2.0736;5.5129;4.1789;1.8703;1.1686;2.4685;3.3214;1.3763;1.1053;1.0381;1.0223
;21.04.2021;0.9974;1.0678;1.0289;1.0278;0.9735;1.1151;1.9975;2.1547;5.0229;5.4416;2.0745;1.959;2.034;2.0393;1.8297;2.3183;1.9421;1.5515;3.8787;4.0492;1.3258;1.3368;1.2258;1.3324
;22.04.2021;1.2967;1.268;1.1863;1.318;1.2719;1.3299;2.16;1.1597;1.6831;2.6334;6.3992;2.8555;3.3267;5.5282;5.43;2.4325;1.8762;1.3037;1.3246;1.1812;1.1945;1.211;1.3187;1.1937
;23.04.2021;1.1757;1.2296;1.4037;3.4789;3.3676;1.3264;2.0339;2.0875;3.7783;2.6705;5.7159;2.3399;2.6787;2.2187;3.6586;1.775;2.4488;3.6474;1.2069;1.2849;1.1478;1.2408;1.0822;0.9978
;24.04.2021;1.1073;1.0742;1.0064;1.0524;1.1138;1.1054;1.111;1.0968;1.0241;1.0614;1.0636;1.0907;1.7599;1.4568;1.03;2.4294;3.3844;3.3743;3.2787;3.3495;3.3141;1.9675;1.0421;0.9741
;25.04.2021;1.0203;1.1094;1.0886;1.061;0.9871;1.143;1.1118;1.1132;1.0259;1.0574;1.155;1.1364;1.3653;2.3622;4.0829;3.729;1.2689;1.0422;1.0638;1.1291;1.155;1.0434;1.0247;1.0812
;26.04.2021;1.0735;1.1165;1.0833;0.9773;1.1171;1.1159;2.153;1.0965;1.6347;2.376;2.4486;3.0353;4.034;3.8517;4.8087;7.2767;4.0853;1.965;1.1384;2.1101;2.5534;1.0819;1.0824;1.1662
;27.04.2021;1.1646;1.0965;1.0872;1.078;1.1684;1.1842;2.0879;1.8106;5.2762;5.4289;4.158;4.6827;3.7428;5.5322;6.3039;5.9563;4.4487;2.124;4.1083;3.9684;2.5107;1.2975;0.9869;1.0366
;28.04.2021;1.1011;0.9882;1.0207;1.0059;1.0555;1.1259;2.0453;2.3639;5.3189;5.8471;6.2952;5.0267;2.87;2.2082;2.267;2.2832;1.9928;1.2661;2.0005;4.4803;3.5516;2.2723;1.1932;1.0566
;29.04.2021;0.9732;0.9832;1.0252;1.0942;1.0069;1.0241;1.8304;2.0896;3.0848;1.9641;1.8278;2.0197;2.0121;2.0482;4.911;1.8146;1.6612;1.303;1.3846;3.4714;2.3421;1.0904;1.035;0.9654
;30.04.2021;0.9962;1.0366;1.0433;1.0052;0.9699;1.1284;2.0206;1.8293;4.5258;2.5742;2.4945;2.9699;6.5434;6.7374;3.5655;1.6184;1.2345;1.0553;2.1535;1.9729;1.9066;1.4128;1.0987;1.0145
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
J;Maximum consumption (per hour):;3.8052;kWh;15.04.2021 13-14;;;;;;;;;;;;;;;;;;;;;
