Faculty Building NO or complex NO.;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
C;Maximum consumption (per hour):;214.124;kWh;31.08.2021 11-12;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;120.182;kWh;22.08.2021 06-07;;;;;;;;;;;;;;;;;;;;;
;27.08.2021;1.5106;1.5107;1.849;1.6257;1.5879;1.5451;2.4915;1.554;3.7953;4.88;3.692;2.9958;4.6257;4.0927;4.5165;7.5127;3.6536;3.7145;2.8592;3.6175;3.1849;3.0229;2.8611;2.9746
;28.08.2021;2.0239;2.0016;1.9531;1.8123;1.8294;1.6657;1.6064;2.7603;3.385;3.3233;3.4236;3.6883;4.0414;4.3918;3.0939;4.1306;4.2227;4.066;4.1655;4.2097;3.7404;2.8127;1.9679;2.0893
;29.08.2021;1.6519;1.6164;1.5773;1.5676;1.5581;1.6187;1.6166;1.5551;3.2896;3.5416;3.5969;3.4043;3.7895;3.3775;3.2678;3.6417;4.0523;3.4842;4.3377;3.8207;4.3164;3.8251;2.0969;1.7906
;30.08.2021;1.6202;1.4887;1.5268;1.4483;1.4239;1.553;2.6983;1.7179;4.5032;6.9036;6.5075;6.9945;6.8766;6.7297;7.0129;5.2093;5.0923;3.977;3.282;3.1716;4.0008;6.9533;5.8636;1.7518
;31.08.2021;2.0139;1.6375;1.7306;1.6431;1.5548;1.6599;2.7688;2.1504;2.6195;4.9747;5.3934;5.7318;5.9232;8.616;5.1273;5.6874;7.2265;3.875;3.6754;3.3343;3.523;3.965;3.0229;1.8033
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
J;Maximum consumption (per hour):;1.5558;kWh;31.08.2021 10-11;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;0.0241;kWh;04.08.2021 04-05;;;;;;;;;;;;;;;;;;;;;
;Date / Time;00 till 01 o'clock;01 till 02 o'clock;02 till 03 o'clock;03 till 04 o'clock;04 till 05 o'clock;05 till 06 o'clock;06 till 07 o'clock;07 till 08 o'clock;08 till 09 o'clock;09 till 10 o'clock;10 till 11 o'clock;11 till 12 o'clock;12 till 13 o'clock;13 till 14 o'clock;14 till 15 o'clock;15 till 16 o'clock;16 till 17 o'clock;17 till 18 o'clock;18 till 19 o'clock;19 till 20 o'clock;20 till 21 o'clock;21 till 22 o'clock;22 till 23 o'clock;23 till 24 o'clock
;01.08.2021;0.2464;0.3707;0.0244;0.0244;0.252;0.0243;0.0244;0.0245;0.3645;0.0248;0.2388;0.3615;0.0276;0.233;0.3665;0.0249;0.025;0.2423;0.3544;0.0249;0.0248;0.2515;0.3722;0.0245
;02.08.2021;0.2535;0.0244;0.0244;0.3772;0.0243;0.0243;0.0243;0.2529;0.1105;0.2842;0.2395;0.3681;0.2432;0.359;0.2392;0.3619;0.2447;0.3659;0.025;0.2411;0.3582;0.0246;0.2423;0.3718
;03.08.2021;0.0243;0.0243;0.2538;0.0243;0.0242;0.0242;0.3759;0.0244;0.0247;0.5871;0.0248;0.5765;0.0249;0.2367;0.36;0.2401;0.3537;0.0249;0.2368;0.3675;0.0248;0.2439;0.3656;0.0243
;04.08.2021;0.0243;0.0242;0.249;0.0242;0.0241;0.0242;0.361;0.0244;0.2419;0.3795;0.0248;0.5854;0.0248;0.3606;0.2546;0.2507;0.3639;0.2508;0.099;0.2971;0.255;0.0246;0.3792;0.0243
;05.08.2021;0.2697;0.0243;0.0243;0.3912;0.0243;0.0243;0.0244;0.0244;0.2537;0.3785;0.255;0.3785;0.2544;0.3645;0.2514;0.368;0.0249;0.2543;0.3681;0.0249;0.2486;0.3803;0.0246;0.2582
;06.08.2021;0.3882;0.0244;0.0241;0.0242;0.0243;0.0243;0.264;0.0244;0.3875;0.0248;0.6062;0.0248;0.2593;0.3765;0.2484;0.3755;0.025;0.2433;0.3711;0.0248;0.6064;0.2513;0.3765;0.2647
;07.08.2021;0.0243;0.3824;0.0243;0.0242;0.0243;0.0243;0.0243;0.2608;0.0248;0.383;0.2516;0.3747;0.2499;0.3762;0.0248;0.2262;0.3697;0.0249;0.2248;0.3651;0.0248;0.2575;0.5932;0.3926
;08.08.2021;0.0244;0.2473;0.0243;0.3688;0.0243;0.0242;0.0244;0.0245;0.2462;0.0248;0.3719;0.2555;0.3831;0.0248;0.2536;0.3759;0.0249;0.2252;0.3675;0.5987;0.2533;0.3831;0.0246;0.2471
;09.08.2021;0.0244;0.4023;0.0244;0.0244;0.0243;0.0243;0.0244;0.246;0.3798;0.0248;0.5948;0.2522;0.3921;0.2129;0.6172;0.9044;0.5887;0.0248;0.2525;0.3523;0.2444;0.373;0.0245;0.2529
;10.08.2021;0.1655;0.2475;0.0243;0.0243;0.0242;0.2524;0.0243;0.0245;0.3838;0.2465;0.3766;0.6017;0.0248;0.2497;0.3563;0.243;0.3795;0.2424;0.3832;0.0248;0.2388;0.3793;0.0245;0.2535
;11.08.2021;0.384;0.6226;0.26;0.0242;0.4043;0.0242;0.0243;0.0245;0.2448;0.3822;0.2486;0.3892;0.2454;0.381;0.2522;0.3849;0.0249;0.6125;0.025;0.2566;0.6093;0.3884;0.2577;0.0244
;12.08.2021;0.3872;0.0243;0.0242;0.0243;0.2623;0.0242;0.385;0.0245;0.2469;0.3792;0.2574;0.3788;0.249;0.3741;0.2422;0.372;0.0248;0.4446;0.1831;0.2592;0.3849;0.0246;0.2636;0.387
;13.08.2021;0.0243;0.0244;0.0243;0.2621;0.0243;0.0243;0.0243;0.3884;0.0247;0.4392;0.1957;0.5845;0.2406;0.3737;0.2512;0.3638;0.2548;0.3731;0.2606;0.1813;0.2198;0.2694;0.4132;0.0244
;14.08.2021;0.2607;0.0244;0.0244;0.3749;0.0244;0.0242;0.0244;0.2533;0.3814;0.5974;0.5545;0.5891;0.2491;0.3578;0.1706;0.4263;0.0248;0.2367;0.3684;0.0248;0.2553;0.3711;0.0245;0.2462
;15.08.2021;0.3811;0.0242;0.0243;0.0243;0.2658;0.0243;0.0243;0.0246;0.3657;0.2594;0.3638;0.0248;1.4419;0.3495;0.2485;0.0248;0.3579;0.0248;0.2538;0.4717;0.0248;0.2558;0.3866;0.0243
;16.08.2021;0.2579;0.0243;0.3868;0.0243;0.0242;0.0242;0.0243;0.2482;0.3719;0.1848;0.4544;0.2372;0.5735;0.3576;0.5991;0.0248;0.5968;0.2454;0.371;0.1874;0.1721;0.2864;0.2551;0.3807
;17.08.2021;0.2535;0.0244;0.3654;0.0243;0.0242;0.0243;0.0244;0.251;0.3658;0.2495;0.3795;0.4352;0.7144;0.5819;0.5887;0.2375;0.364;0.2385;0.1719;0.2185;0.2379;0.3737;0.0245;0.2454
;18.08.2021;0.0242;0.3817;0.0243;0.0242;0.0241;0.0242;0.2534;0.0244;0.3735;0.2436;0.3766;0.2402;0.3735;0.2418;0.3663;0.2396;0.3634;0.2416;0.3679;0.0248;0.25;0.3711;0.255;0.3874
;19.08.2021;0.0243;0.0243;0.2502;0.0243;0.381;0.0242;0.0243;0.0244;0.3869;0.4368;0.906;0.2404;0.9024;0.2392;0.3676;0.23;0.3596;0.2368;0.3271;0.0581;0.2417;0.3645;0.0245;0.2519
;20.08.2021;0.365;0.0243;0.0244;0.0244;0.2532;0.0244;0.0244;0.0246;0.3672;0.2351;0.3587;0.2397;0.3666;0.2404;0.3699;0.2325;0.3497;0.2301;0.358;0.025;0.2356;0.3734;0.0246;0.2401
;21.08.2021;0.379;0.0245;0.0245;0.0245;0.0243;0.2355;0.0244;0.0245;0.3616;0.2289;0.3724;0.2429;0.3607;0.2356;0.191;0.1903;0.2291;0.3581;0.0248;0.2289;0.3626;0.0247;0.2218;0.3738
;22.08.2021;0.0243;0.0243;0.0243;0.247;0.0242;0.0242;0.0242;0.3763;0.0245;0.2396;0.3615;0.0247;0.2295;0.3611;0.0248;0.2296;0.3528;0.0248;0.2224;0.3569;0.0246;0.2366;0.3608;0.0243
;23.08.2021;0.2464;0.0243;0.0243;0.0243;0.377;0.0241;0.0243;0.0245;0.24;0.3659;0.0247;0.5837;0.0247;0.5759;0.0248;0.2344;0.3514;0.2332;0.3609;0.0247;0.2355;0.3556;0.2341;0.373
;24.08.2021;0.0242;0.0243;0.0242;0.2466;0.0243;0.0242;0.0243;0.3662;0.0246;0.2388;0.3531;0.5614;0.2412;0.3538;0.2278;0.347;0.0286;0.5535;0.0248;0.2239;0.3503;0.2237;0.3572;0.0243
;25.08.2021;0.2354;0.0243;0.3752;0.0242;0.0242;0.0242;0.0243;0.2154;0.353;0.2209;0.3489;0.2218;0.3458;0.5378;0.4933;0.4935;0.943;0.5034;0.4921;0.5022;0.2112;0.5215;0.368;0.5501
;26.08.2021;0.2324;0.3621;0.231;0.3552;0.0242;0.0241;0.0244;0.2342;0.3538;0.2288;0.3441;0.2265;0.3453;0.5362;0.0249;0.53;0.1199;0.4405;0.0247;0.2242;0.3452;0.2285;0.3654;0.0242
;27.08.2021;0.2423;0.0241;0.0243;0.3656;0.0241;0.0242;0.0243;0.0245;0.2397;0.3378;0.7879;0.3511;0.4181;0.8763;0.9328;0.5738;0.0249;0.0251;0.0252;0.0251;0.2274;0.3535;0.0248;0.2312
;28.08.2021;0.3547;0.0245;0.5544;0.2223;0.3504;0.2353;0.0246;0.3547;0.0251;0.2175;0.349;0.3194;0.2764;0.5369;0.0251;0.2345;0.3379;0.0251;0.2134;0.3461;0.2208;0.0322;0.3372;0.2288
;29.08.2021;0.0245;0.3653;0.0245;0.0245;0.0245;0.0246;0.0246;0.2316;0.025;0.351;0.0915;0.4595;0.0251;0.2134;0.3518;0.0252;0.2206;0.351;0.0251;0.2184;0.3451;0.0249;0.2295;0.3687
;30.08.2021;0.0246;0.0246;0.0246;0.2262;0.0247;0.0247;0.0247;0.3573;0.0251;0.2217;0.5767;1.5261;0.025;0.8532;0.3875;0.5721;0.0249;0.0252;0.0253;0.0251;0.2433;0.3737;0.025;0.2637
;31.08.2021;0.3833;0.0244;0.0245;0.2577;0.0245;0.0245;0.0245;0.37;0.025;0.586;1.5558;0.0651;0.0252;0.0251;0.3295;0.4288;0.025;0.3178;0.4297;0.025;0.3287;0.4227;0.0247;0.3367
