Faculty Building NO or complex NO.;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
C;Maximum consumption (per hour):;215.9467;kWh;27.05.2021 11-12;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;109.702;kWh;16.05.2021 05-06;;;;;;;;;;;;;;;;;;;;;
;25.05.2021;2.6269;2.2472;2.2422;2.5898;2.3615;2.1823;3.2864;2.7536;2.818;4.4344;4.3107;4.5584;4.4105;5.4395;7.6608;4.6504;5.4807;3.9959;3.5789;3.5137;4.6063;7.1184;6.3233;3.2049
;26.05.2021;2.3434;2.231;2.6497;2.3054;2.1917;2.664;3.4646;2.4085;3.9952;5.3696;5.7545;5.6358;5.6293;4.9149;5.2043;7.9313;7.3243;3.7436;4.1563;3.2848;6.1332;3.0649;2.1111;2.2795
;27.05.2021;2.4755;2.1282;2.2375;2.5019;2.1151;2.1905;3.6743;2.3136;2.6855;4.0626;3.8688;5.2444;3.8324;7.3299;8.1199;4.4576;3.6168;2.6898;2.4544;2.5779;2.4167;2.4179;2.539;2.1154
;28.05.2021;2.5418;2.2193;2.0855;2.4351;2.195;2.2013;3.5065;2.5756;2.994;4.0031;3.8863;4.5134;4.4189;4.1287;3.9056;3.7078;2.9145;2.2958;2.5164;2.4696;2.2132;2.2097;2.4554;2.2884
;29.05.2021;2.1176;2.3127;2.5287;2.1467;2.0856;2.4714;2.3234;2.1449;2.3962;2.4611;2.1914;2.2409;2.2319;2.4272;2.4118;2.2672;2.1706;2.2633;2.4306;2.3027;2.103;2.1585;2.5292;2.188
;30.05.2021;2.0649;2.4837;2.2966;2.082;2.2954;2.3434;2.1444;2.1761;2.4808;2.3992;2.0627;2.1714;2.4144;2.3957;2.1821;2.1444;2.2042;2.458;2.387;2.1614;2.129;2.2275;2.4682;2.1672
;31.05.2021;2.1303;2.2647;2.454;2.1436;2.0877;2.5029;2.8923;2.189;3.3152;4.3439;5.6386;6.323;5.9257;5.0063;4.6971;4.9777;4.286;3.1625;2.9229;2.296;2.4326;2.6816;2.3673;2.2011
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
J;Maximum consumption (per hour):;7.4077;kWh;26.05.2021 10-11;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;0.0406;kWh;01.05.2021 01-02;;;;;;;;;;;;;;;;;;;;;
;Date / Time;00 till 01 o'clock;01 till 02 o'clock;02 till 03 o'clock;03 till 04 o'clock;04 till 05 o'clock;05 till 06 o'clock;06 till 07 o'clock;07 till 08 o'clock;08 till 09 o'clock;09 till 10 o'clock;10 till 11 o'clock;11 till 12 o'clock;12 till 13 o'clock;13 till 14 o'clock;14 till 15 o'clock;15 till 16 o'clock;16 till 17 o'clock;17 till 18 o'clock;18 till 19 o'clock;19 till 20 o'clock;20 till 21 o'clock;21 till 22 o'clock;22 till 23 o'clock;23 till 24 o'clock
;01.05.2021;0.0407;0.0406;0.0408;0.3369;0.0409;0.0408;0.4568;0.0411;0.0414;0.3245;0.4456;0.3264;0.4341;0.3213;0.4356;0.0416;0.3228;0.4383;0.0417;0.0415;0.3258;0.4491;0.0411;0.313
;02.05.2021;0.0406;0.4374;0.0407;0.0408;0.0407;0.0408;0.0408;0.3254;0.0413;0.4563;0.0417;0.3192;0.4344;0.0417;0.3141;0.4354;0.0418;0.0417;0.3241;0.4308;0.0413;0.3258;0.041;0.4621
;03.05.2021;0.0406;0.3374;0.0408;0.0408;0.4712;0.0408;0.5839;0.1845;0.3328;0.4457;0.7051;1.0082;0.6942;0.6683;0.6703;0.4153;0.6499;0.2987;0.4107;0.0414;0.3051;0.4151;0.041;0.313
;04.05.2021;0.0406;0.4237;0.0407;0.0408;0.0407;0.3138;0.4138;0.0412;0.0413;0.3175;0.4364;0.3134;0.4126;0.0416;0.3102;0.418;0.0417;0.3088;0.4178;0.0416;0.3107;0.4337;0.3147;0.0406
;05.05.2021;0.4436;0.0408;0.0409;0.0409;0.3171;0.0408;0.4411;0.041;0.3121;0.4187;0.3217;0.4376;0.6984;0.3169;0.429;0.6729;0.3021;0.404;0.1304;0.217;0.4339;0.3101;0.4198;0.2485
;06.05.2021;0.1055;0.4454;0.0407;0.0407;0.3169;0.0408;0.0407;0.4275;0.0415;0.6939;0.3266;0.4197;0.3119;0.4333;0.7029;0.309;0.4364;0.312;0.4095;0.3169;0.6914;0.4081;0.0411;0.3118
;07.05.2021;0.4284;0.0408;0.0407;0.3038;0.0406;0.407;0.0408;0.0411;0.6687;0.2996;0.4198;0.6767;0.2988;0.6668;0.6967;0.6736;0.3946;0.4259;0.505;0.6688;0.411;0.3079;0.4053;0.0406
;08.05.2021;0.3139;0.4276;0.0407;0.0409;0.312;0.0408;0.0409;0.041;0.4153;0.3138;0.419;0.6726;0.6792;0.3012;0.3996;0.3136;0.4073;0.3043;0.3854;0.3008;0.3963;0.299;0.4112;0.0407
;09.05.2021;0.3114;0.4173;0.0408;0.0408;0.3035;0.0406;0.0406;0.4119;0.0414;0.0417;0.3121;0.4088;0.7261;0.3228;0.3988;0.0418;0.3057;0.4044;0.2883;0.3754;0.0415;0.666;0.0411;0.2986
;10.05.2021;0.4173;0.0406;0.3097;0.0406;0.4265;0.0408;0.0409;0.0412;0.7262;0.3207;0.4285;0.7096;0.7045;0.5036;0.5588;0.4535;0.3108;0.4135;0.3252;0.4533;0.3268;0.4594;0.3389;0.4686
;11.05.2021;0.0411;0.3329;0.0409;0.0409;0.4808;0.0409;0.0409;0.33;0.4152;0.3253;0.4357;0.7271;0.3203;0.4447;0.3265;0.4664;0.7942;0.0422;0.7804;0.0426;0.7671;0.0481;0.7889;0.3327
;12.05.2021;0.5009;0.0411;0.323;0.0409;0.4897;0.0408;0.0409;0.3335;0.4671;0.3366;0.4722;0.7802;0.7738;0.3215;0.4506;0.7285;0.322;0.4327;0.3267;0.4402;0.3284;0.466;0.334;0.4848
;13.05.2021;0.3363;0.4788;0.041;0.041;0.0409;0.335;0.0408;0.0413;0.4845;0.3387;0.6743;0.5009;0.3227;0.6121;0.5938;0.3372;0.4569;0.4572;0.3728;0.3507;0.5124;0.0418;0.3635;0.5124
;14.05.2021;0.3601;0.0409;0.0408;0.0408;0.4941;0.0407;0.0409;0.3385;0.4986;0.3582;0.4868;0.7926;0.3341;0.4543;0.459;0.3392;0.7601;0.3392;0.4587;0.2616;0.5443;0.0414;0.3331;0.4919
;15.05.2021;0.0409;0.0408;0.3389;0.0407;0.0408;0.4805;0.0407;0.0411;0.0416;0.3349;0.476;0.344;0.4694;0.33;0.4564;0.0417;0.3276;0.3457;0.1764;0.3486;0.509;0.0416;0.3458;0.5138
;16.05.2021;0.0408;0.0409;0.0408;0.3563;0.0406;0.0406;0.5046;0.0411;0.0413;0.0417;0.3513;0.4994;0.0417;0.3564;0.5153;0.0419;0.3623;0.4943;0.0419;0.3484;0.495;0.0417;0.3703;0.5062
;17.05.2021;0.0409;0.3643;0.0409;0.4908;0.0409;0.3508;0.0408;0.0412;0.4931;0.0417;0.8222;0.3572;0.7813;0.7323;0.4665;0.3386;0.4614;0.7456;0.0419;0.3375;0.4646;0.3464;0.4829;0.3416
;18.05.2021;0.0409;0.4973;0.0409;0.0409;0.0407;0.3498;0.0408;0.4683;0.0416;0.7807;0.2689;0.8424;0.7654;0.4667;0.7682;0.7754;0.3359;0.7622;0.7617;0.4698;0.3341;0.4541;0.7521;0.7384
;19.05.2021;0.3395;0.7361;1.1534;0.7729;0.758;0.0408;0.3394;0.477;0.0414;0.7496;0.3292;0.4606;0.7548;0.3312;0.4695;0.3274;0.4661;0.3278;0.7587;0.4693;0.0414;0.3285;0.4767;0.33
;20.05.2021;0.4467;0.0407;0.0408;0.3184;0.0408;0.4596;0.0409;0.0412;0.3245;0.4457;0.32;0.4628;0.7283;0.3334;0.4651;0.7324;0.3254;0.4575;0.3215;0.4606;0.3268;0.4621;0.3291;0.4708
;21.05.2021;0.0409;0.3355;0.0408;0.0408;0.4714;0.0408;0.0407;0.3226;0.4516;0.3303;0.4572;0.3224;0.4569;0.7446;0.3153;0.4335;0.7318;0.3167;0.4351;0.3216;0.4489;0.0414;0.3185;0.4421
;22.05.2021;0.3205;0.0408;0.4333;0.0408;0.0407;0.3239;0.0408;0.0411;0.4438;0.3182;0.4537;0.3215;0.4437;0.3145;0.4526;0.0417;0.6995;0.0881;0.6051;0.1102;0.3154;0.4434;0.0413;0.3155
;23.05.2021;0.4387;0.0409;0.3072;0.0409;0.7172;0.4459;0.0408;0.3206;0.424;0.316;0.4205;0.3043;0.4378;0.0417;0.706;0.0418;0.3195;0.44;0.7016;0.6922;0.0414;0.7;0.041;0.3161
;24.05.2021;0.4458;0.0407;0.2091;0.1462;0.0406;0.4495;0.0408;0.0412;0.3147;0.4428;0.7296;0.3167;0.7347;0.4758;0.3205;0.4457;0.3164;0.4341;0.3154;0.4383;0.3152;0.4541;0.3218;0.4802
;25.05.2021;0.041;0.328;0.0411;0.0411;0.4514;0.0409;0.0409;0.3235;0.4577;0.6126;0.4427;0.7079;0.4179;0.6889;0.3029;0.4106;0.6974;0.3192;0.4324;0.3;0.4365;0.3079;0.6545;0.4172
;26.05.2021;0.0408;0.3075;0.4661;0.8019;0.7976;0.3419;0.8009;0.7848;1.9623;7.2151;7.4077;7.0177;6.6951;1.5109;0.9904;0.6126;0.421;0.6023;0.0418;0.4089;0.583;0.0412;0.4219;0.6305
;27.05.2021;0.0407;0.0407;0.4207;0.0408;0.0408;0.596;0.0406;0.416;0.5677;0.0415;0.4219;0.5831;0.9918;0.4176;0.5933;0.0416;0.4181;0.5945;0.4141;0.5963;0.0415;0.4301;0.596;0.0408
;28.05.2021;0.4193;0.0408;0.6124;0.0407;0.0407;0.4396;0.0408;0.0412;0.5884;0.0416;0.4122;0.5909;0.8455;0.1588;0.4337;0.5994;0.4248;0.6047;0.0418;0.421;0.0589;0.5742;0.0412;0.4221
;29.05.2021;0.6102;0.0408;0.0409;0.0409;0.4301;0.0406;0.0408;0.0411;0.5859;0.0416;0.4229;0.5904;0.4262;0.0419;0.5885;0.0417;0.4266;0.0417;0.5984;0.0417;0.4265;0.0415;0.6037;0.0409
;30.05.2021;0.0408;0.4257;0.0407;0.0408;0.6144;0.0406;0.041;0.0411;0.0415;0.0417;0.4057;0.6129;0.4132;0.598;0.0418;0.4163;0.0419;0.5878;0.0419;0.3989;0.0418;0.5856;0.0412;0.4292
;31.05.2021;0.5901;0.0409;0.0407;0.0408;0.0407;0.3987;0.0407;0.0411;0.5692;0.4013;0.6355;0.4106;0.5924;0.4113;0.5849;0.4092;0.5811;0.042;0.3991;0.5811;0.0415;0.4091;0.5956;0.0409
