Faculty Building NO or complex NO.;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
C;Maximum consumption (per hour):;231.058;kWh;21.09.2021 14-15;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;128.154;kWh;08.09.2021 01-02;;;;;;;;;;;;;;;;;;;;;
;18.09.2021;49.962;46.4316;47.7528;47.838;47.9436;48.6396;47.8884;67.482;79.824;79.116;79.236;81.8736;79.6476;79.1832;76.83;76.9356;75.708;77.8848;78.942;75.9204;73.2288;67.7604;55.4172;50.7132
;19.09.2021;54.7512;51.3768;51.6456;53.4252;52.626;51.834;54.9768;73.4976;72.5208;76.332;80.9904;83.9508;78.84;78.2148;73.5948;72.6576;73.1976;79.0416;78.6576;76.704;75.5964;68.9592;58.5384;51.5148
;20.09.2021;48.762;48.0084;48.5028;50.4276;50.3028;49.2936;66.576;69.438;73.5468;75.8424;72.282;73.7844;71.5356;72.6636;79.6236;77.2872;79.7784;87.1992;85.2024;85.5948;87.4584;77.9904;59.5824;50.7348
;21.09.2021;50.214;49.4064;49.3644;49.2924;49.6152;49.3752;65.3292;73.6752;75.6216;80.058;76.95;77.436;78.0144;73.4004;74.6688;78.0096;82.5516;84.6288;86.6484;87.6588;89.6724;78.8316;59.2248;52.17
;22.09.2021;52.4928;48.7488;50.778;49.6764;51.1788;48.5952;65.4588;72.5616;75.582;78.2076;78.042;74.2356;73.5648;73.1688;77.0436;80.7756;83.6832;86.3088;87.0876;86.412;88.1232;76.5684;68.886;53.7132
;23.09.2021;51.7752;51.9396;51.5412;51.5496;51.5424;51.6768;70.6236;72.3744;78.6552;76.4532;71.4648;73.6224;74.5956;72.9252;72.252;76.002;84.1824;85.0704;86.1636;87.7044;87.9432;79.2228;60.4056;49.3236
;24.09.2021;45.5988;44.7576;45.6192;45.9816;43.2492;42.99;58.3812;71.406;75.0972;73.9452;77.6268;74.886;75.522;76.9452;75.474;76.3128;82.1988;87.63;88.602;91.2564;97.0984;81.6948;65.4504;61.05
;25.09.2021;61.0092;59.658;59.9628;60.3996;59.5824;59.9292;59.3952;81.6492;84.1932;84.6852;83.7648;86.3196;86.7708;82.0884;79.0548;82.6116;84.36;87.7416;93.0096;93.3036;98.5416;89.418;79.0584;69.0876
;26.09.2021;68.1768;61.4076;62.0748;60.3216;59.6136;59.6352;60.3564;80.7696;82.7352;83.3052;84.6204;89.3196;84.024;83.8848;84.2388;78.9852;79.0308;80.4108;80.6832;79.452;79.3128;74.1396;65.5344;61.5516
;27.09.2021;60.3924;59.7492;60.2916;59.8572;59.8068;59.8776;77.6172;78.63;80.7324;79.8144;76.2036;77.3124;75.2844;73.7136;82.6656;78.2148;82.6956;92.8692;91.524;90.8988;92.8896;80.382;64.1052;61.662
;28.09.2021;61.65;59.832;60.0852;59.856;59.5512;59.0592;78.6588;77.9028;81.3768;81.7752;80.148;79.0728;77.166;74.706;76.7892;76.998;80.7828;90.2352;88.914;94.0392;95.5632;86.718;67.4112;65.64
;29.09.2021;61.4316;60.5976;61.8996;61.7988;61.5936;63.1308;74.8416;86.6532;81.6984;83.3448;80.7408;79.6152;79.7052;79.6416;78.7776;81.1296;86.646;91.8708;91.788;92.0328;91.4856;80.3964;68.4204;70.2696
;30.09.2021;67.6848;59.208;59.3136;59.6676;59.154;59.0772;76.932;82.3488;81.4188;83.2068;79.8396;77.1828;78.3108;76.5288;74.8344;78.8904;85.6968;86.7204;88.5096;93.3984;92.5608;79.6428;64.0116;62.892
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
G;Maximum consumption (per hour):;113.9532;kWh;20.09.2021 20-21;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;42.252;kWh;27.09.2021 05-06;;;;;;;;;;;;;;;;;;;;;
;Date / Time;00 till 01 o'clock;01 till 02 o'clock;02 till 03 o'clock;03 till 04 o'clock;04 till 05 o'clock;05 till 06 o'clock;06 till 07 o'clock;07 till 08 o'clock;08 till 09 o'clock;09 till 10 o'clock;10 till 11 o'clock;11 till 12 o'clock;12 till 13 o'clock;13 till 14 o'clock;14 till 15 o'clock;15 till 16 o'clock;16 till 17 o'clock;17 till 18 o'clock;18 till 19 o'clock;19 till 20 o'clock;20 till 21 o'clock;21 till 22 o'clock;22 till 23 o'clock;23 till 24 o'clock
;01.09.2021;68.5896;57.6096;51.9792;50.1552;48.5136;47.1312;49.1376;55.836;70.11;79.0632;81.6996;85.3428;81.966;86.97;102.1236;91.0164;89.982;87.8136;89.5524;93.3276;93.252;89.3556;78.5016;69.6024
;02.09.2021;62.874;53.1852;47.0892;43.6296;43.356;43.3104;45.7008;53.0904;68.2848;80.4516;77.1324;77.736;86.3448;87.762;93.9972;88.5048;93.8964;82.6656;84.6696;88.0488;91.1364;91.4784;87.3564;77.6508
;03.09.2021;69.4992;61.9404;52.8732;50.6268;48.504;48.3732;51.1536;59.196;66.6852;75.5064;82.9284;86.2752;88.7316;81.9888;81.6552;82.2156;79.158;74.9472;75.9816;77.2536;86.8776;83.316;72.1836;63.654
;04.09.2021;57.1848;55.5228;49.7796;46.4556;44.3208;43.7148;43.8684;44.9028;47.7432;50.3916;56.4624;63.5688;63.996;69.4248;70.518;72.2724;72.192;66.0492;66.7164;66.924;65.6928;74.0388;75.2676;65.7696
;05.09.2021;59.8176;56.5992;52.8384;45.9096;43.8348;43.5624;42.732;43.434;45.5688;49.848;58.9488;58.1112;62.7876;75.1608;74.946;72.2328;69.4152;69.5208;73.2792;79.2624;87.4548;91.3452;84.1176;74.9292
;06.09.2021;61.9296;52.9596;47.9052;44.1744;42.612;42.9084;44.28;53.3316;73.2516;79.4112;83.1312;84.8448;84.816;84.5748;88.602;85.4472;90.9852;89.7084;87.3924;95.7312;100.4676;96.3336;87.384;80.0256
;07.09.2021;68.2152;57.2592;50.808;47.7252;47.1984;46.0464;51.5664;60.8124;67.1952;70.5072;72.3864;75.8628;82.5204;83.4372;87.5844;88.8312;86.7756;92.8308;81.5928;93.1188;102.5652;99.5772;91.134;75.1464
;08.09.2021;64.6164;55.1544;47.8788;45.882;44.4336;45.0516;47.604;58.2648;71.1672;82.7604;84.4944;90.3552;93.8736;85.7376;95.4228;86.2764;90.1848;89.7768;91.4148;97.518;104.4552;101.064;92.6424;80.166
;09.09.2021;72.114;62.3172;54.7944;49.5792;49.8084;49.4292;53.088;61.3488;71.3376;84.1896;80.94;82.7988;89.7852;90.2268;86.1108;82.8528;80.9844;84.084;87.2616;82.98;84.486;89.4828;75.9;67.6128
;10.09.2021;61.0296;53.8944;47.934;47.1636;47.4084;45.3228;49.2924;52.5624;67.5312;76.7484;74.2968;74.2224;79.608;84.0828;88.7064;82.7664;82.6284;76.0296;76.7028;74.8248;75.3072;73.7988;69.4548;64.7652
;11.09.2021;59.3016;54.4224;52.0068;45.846;43.8624;44.43;45.132;46.0488;50.1036;53.8752;61.206;62.6532;62.3952;71.1288;66.9768;66.7284;71.7564;65.3304;66.9936;68.2032;73.9152;74.8272;72.1488;65.0724
;12.09.2021;58.494;55.242;50.3928;46.872;44.664;43.9584;43.6992;43.5336;48.3204;52.2084;59.4672;60.4368;64.9416;69.1092;68.4648;62.994;68.7276;73.8576;67.3764;87.0168;86.73;88.4796;89.3664;77.0784
;13.09.2021;68.754;55.8192;49.8216;46.014;44.0412;43.512;45.9348;54.5652;61.986;77.022;80.4636;82.7148;88.3524;82.716;92.8884;90.9528;97.8132;87.1404;83.7708;91.8984;109.6032;103.6788;93.2736;76.4208
;14.09.2021;64.1652;53.2536;46.3512;47.0172;45.0744;44.436;47.568;57.8112;69.1476;73.7628;77.376;80.4432;85.0656;84.9744;85.632;79.812;93.1716;88.4652;93.036;94.0404;102.218;104.0664;92.916;83.8164
;15.09.2021;72.1284;61.5408;52.95;50.19;47.8776;47.8488;51.6444;60.2904;71.1012;79.4844;84.3192;93.3432;90.8184;90.8928;93.768;91.1976;92.1612;87.8124;88.9764;98.3088;108.6516;111.7136;91.2048;75.9264
;16.09.2021;68.5224;59.4468;53.7276;49.0884;49.6296;48.4224;53.7216;60.5832;70.284;78.9936;87.2568;90.0828;97.422;91.836;101.0652;93.9156;98.0268;85.7844;88.4172;91.5612;98.8368;94.7784;86.4588;78.5196
;17.09.2021;68.424;58.1616;53.8908;49.5336;47.5224;47.3988;51.054;57.3768;71.502;75.8796;78.5868;82.1592;86.5416;83.2548;83.0748;90.8292;86.4084;80.6016;78.5556;86.7216;84.426;81.744;79.9836;73.2984
;18.09.2021;68.0328;60.8628;56.16;49.4184;49.8888;48.9108;49.8912;50.6412;54.7092;63.1128;64.8048;67.404;74.1792;76.2552;74.4732;71.6148;73.2468;75.3936;73.74;78.3312;79.4748;80.4396;79.8636;73.4964
;19.09.2021;72.1524;63.1632;55.5588;51.3252;49.4664;47.886;47.2584;46.95;53.484;59.6292;65.538;70.7916;74.7912;81.0552;78.6684;76.9476;78.2052;77.886;80.1624;90.9744;103.3044;104.3352;96.0564;86.2284
;20.09.2021;70.9992;62.13;55.6872;51.8016;48.882;47.6148;51.8592;61.392;69.1188;78.1548;78.9684;88.0788;92.9004;88.5948;95.136;89.4288;97.0296;93.6624;100.3572;102.4872;113.9532;108.5496;100.482;85.92
;21.09.2021;68.6964;57.3936;54.8688;49.9596;45.708;45.5268;51.2376;64.4424;76.2024;81.8904;86.8404;92.5764;99.9312;99.8904;103.9764;103.2672;111.4416;102.8736;102.0324;110.136;106.1892;104.7192;98.3508;86.1072
;22.09.2021;75.1548;64.4868;57.1896;54.8256;53.9616;56.346;56.88;65.6868;71.3328;82.7244;93.8292;97.0332;93.0264;90.8616;97.368;92.8236;99.4092;99.7908;99.1416;100.398;102.72;101.9928;92.496;82.41
;23.09.2021;72.6624;62.8284;55.8312;52.74;49.9404;50.6556;57.1176;60.5232;71.3904;82.0524;91.074;89.772;95.13;90.1752;97.2444;91.2048;95.1372;85.9128;93.0828;98.4144;91.3596;94.1364;88.2432;76.092
;24.09.2021;67.1652;58.0572;54.042;47.8692;46.5792;45.66;49.6596;54.3612;67.5792;79.5096;81.0192;83.4468;85.932;88.3164;94.0056;87.4656;80.7252;81.8208;86.4864;89.2728;89.2248;85.5636;79.8756;77.3028
;25.09.2021;71.2776;56.6604;51.5736;50.8656;48.1488;49.0812;50.9136;51.222;49.968;53.0004;59.6304;65.508;71.9412;73.7688;69.618;69.732;69.0348;70.5876;72.7092;70.5672;77.1936;77.0868;75.9852;75.9492
;26.09.2021;72.234;58.3656;52.932;50.1756;46.9548;45.7764;44.8752;45.6432;50.352;54.0396;57.9096;64.7544;70.6512;71.31;68.358;78.3588;73.4724;76.3368;75.8448;85.038;97.7448;100.708;90.108;77.8704
;27.09.2021;64.6932;58.95;50.154;44.6964;42.6648;42.252;45.6384;53.1732;66.5004;80.5632;82.5804;85.242;99.2436;90.4572;97.1316;90.5436;101.5824;95.0472;99.0864;104.4804;107.7072;104.1324;94.7604;86.7792
;28.09.2021;74.8272;63.048;54.924;50.8476;48.2616;49.362;52.248;61.8276;69.3876;81.534;79.0308;87.8484;91.9176;83.3868;89.9904;87.4932;99.0624;91.7664;93.99;102.642;104.5728;101.0316;92.2032;84.3648
;29.09.2021;69.3012;59.7216;52.0464;50.922;48.42;48.5148;51.5064;61.0836;66.0636;79.3368;90.846;91.0332;94.8324;94.032;94.818;91.9968;93.4608;93.4764;97.1532;103.1904;110.0052;106.2504;92.8476;80.9136
;30.09.2021;68.3028;57.4032;51.5748;48.2364;46.2372;46.3236;50.4996;56.8104;66.0328;77.0208;82.1088;82.2396;87.648;84.9696;90.3756;89.4648;92.1648;90.0624;95.2716;96.1788;99.7464;96.1812;83.214;74.3196
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
F;Maximum consumption (per hour):;9.4575;kWh;21.09.2021 12-13;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;0.9871;kWh;30.09.2021 04-05;;;;;;;;;;;;;;;;;;;;;
;Date / Time;00 till 01 o'clock;01 till 02 o'clock;02 till 03 o'clock;03 till 04 o'clock;04 till 05 o'clock;05 till 06 o'clock;06 till 07 o'clock;07 till 08 o'clock;08 till 09 o'clock;09 till 10 o'clock;10 till 11 o'clock;11 till 12 o'clock;12 till 13 o'clock;13 till 14 o'clock;14 till 15 o'clock;15 till 16 o'clock;16 till 17 o'clock;17 till 18 o'clock;18 till 19 o'clock;19 till 20 o'clock;20 till 21 o'clock;21 till 22 o'clock;22 till 23 o'clock;23 till 24 o'clock
;01.09.2021;1.7658;1.6574;1.8639;1.983;1.7367;1.8117;2.6742;2.5846;3.6974;5.0835;5.5;5.2598;5.1644;5.4084;4.7875;8.4951;4.445;4.1657;3.68;3.1503;3.4321;3.3257;3.0215;2.1941
;02.09.2021;1.6191;1.5526;1.6341;1.6877;1.7361;1.9506;2.6907;2.1238;3.3966;5.0513;5.3136;4.9222;4.3118;4.4064;6.2816;6.0273;4.4203;3.4011;3.641;3.7645;3.6696;6.5529;5.1788;1.8844
;03.09.2021;1.2717;1.1975;1.3211;1.1949;1.2913;1.4001;2.2344;1.8716;5.3871;6.8537;6.8481;6.4837;4.9942;6.6384;5.2053;4.9914;4.3524;4.094;3.6527;4.0188;4.4301;3.4393;4.1191;3.2984
;04.09.2021;1.7983;1.6039;1.4147;1.705;1.7741;1.4235;1.4976;1.7658;2.8484;3.2133;3.3965;3.2632;3.5021;2.9588;4.0466;3.6911;3.3553;3.9013;3.8583;3.734;3.3864;2.2242;2.2887;2.0324
;05.09.2021;1.9952;2.158;2.1889;1.8919;2.0137;2.2986;2.0607;2.1459;1.9078;2.995;3.714;3.4907;3.4677;3.6285;3.8713;3.2259;3.5714;2.9725;3.1454;3.5928;4.0486;2.7338;2.1863;2.3122
;06.09.2021;1.9979;1.9558;1.9229;1.5454;1.5687;1.6347;3.2436;2.5736;3.121;6.1626;5.5009;5.4086;5.7916;6.4317;6.1632;4.6608;4.1542;2.5116;4.2643;3.5398;5.8567;6.7664;5.0378;2.0222
;07.09.2021;1.7967;1.7761;1.8694;2.0923;1.7621;1.9444;2.8067;2.0553;3.1073;4.7841;6.4049;5.1891;5.4627;4.2087;5.3589;7.7918;6.8565;3.7283;3.6697;3.3178;3.2444;6.9824;6.6699;2.7005
;08.09.2021;2.1456;1.8556;1.7272;1.7692;1.808;2.2615;2.6981;2.0745;4.5542;4.4398;4.7682;4.7703;4.0208;6.6457;5.2278;4.8226;4.5281;4.1998;3.7194;4.218;4.0819;4.4918;3.684;3.3277
;09.09.2021;2.503;1.9977;1.7506;1.943;1.9531;1.7825;2.892;2.2878;4.1127;5.5337;5.8787;7.1716;5.5279;5.5068;5.8496;5.03;4.8862;4.3369;4.2788;3.7558;4.2564;6.2912;5.6352;2.6055
;10.09.2021;1.8397;1.7183;1.9853;2.0443;1.663;1.8869;2.7658;2.0544;2.3021;3.1215;3.0769;4.5256;4.5408;4.8366;8.1064;4.3909;4.0356;4.2352;3.4618;3.5212;3.9964;3.408;3.2805;3.1597
;11.09.2021;1.8359;1.9787;1.9474;1.6816;1.806;1.9966;1.7142;1.7391;2.535;3.4179;3.9562;3.4;3.5039;3.3673;2.9617;2.9325;2.6341;2.6841;1.6937;1.7479;1.7361;1.8875;2.7772;1.7672
;12.09.2021;1.7498;1.6852;1.693;1.6678;1.6777;1.6372;1.7628;1.9882;3.0929;3.9412;4.2531;3.6709;3.5794;3.7706;3.9163;2.961;3.1267;3.2486;3.3789;3.5681;3.5851;3.7595;2.691;1.7081
;13.09.2021;1.6608;1.7159;1.72;1.6967;1.6843;1.8538;2.914;1.9016;3.1756;5.3422;5.5598;6.4172;5.8399;5.8454;5.1148;5.3825;4.9193;3.7286;3.4823;3.3603;4.4878;6.7105;5.5351;3.7412
;14.09.2021;1.9402;1.9077;1.7953;1.8315;1.8333;1.8754;2.7463;2.1269;2.9177;3.9113;3.9612;5.7463;8.5793;6.5831;4.3543;3.536;4.1378;3.8702;3.4494;3.681;3.4174;6.4369;6.1584;3.5716
;15.09.2021;1.7396;1.7596;1.7878;2.086;1.9317;1.8958;2.7323;1.9254;2.6203;3.302;5.3263;5.5179;5.61;7.7675;5.5605;5.426;5.5512;3.6613;3.6347;3.3594;3.6713;3.4014;2.5617;2.2665
;16.09.2021;2.2547;1.6877;1.6991;1.7203;1.7736;1.9546;2.6795;1.9371;2.3989;4.6981;5.3134;5.1559;8.4372;4.886;5.3563;6.5769;6.1637;4.1301;3.9516;3.5522;3.6218;7.7102;6.281;2.9385
;17.09.2021;2.0682;2.3848;2.329;2.0823;2.1315;2.1669;3.2785;2.3825;3.3553;5.4294;6.5091;6.7243;6.0196;5.6067;5.4768;3.6904;3.8142;3.6531;3.1318;3.0954;3.0316;2.8288;2.0585;1.7561
;18.09.2021;1.6525;1.6739;1.7343;1.5952;1.7128;1.649;1.6951;1.7586;2.8423;3.9823;3.359;3.3739;3.6317;2.4249;2.9;3.0867;3.5833;3.2507;3.0826;3.2199;3.3422;3.9547;2.5651;1.9909
;19.09.2021;1.7309;1.6384;1.701;1.6965;1.5852;1.634;1.7104;1.7206;2.5253;3.71;3.5194;3.3234;3.2465;3.1263;3.1768;3.513;3.1724;3.1704;3.2307;3.2761;3.4015;3.6807;2.4758;1.7504
;20.09.2021;1.6059;1.6797;1.7398;1.6444;1.6171;1.7139;2.796;2.2109;3.9984;7.884;8.6712;6.6914;5.9324;5.3659;5.4005;6.9674;5.0583;4.2831;4.9036;3.7684;3.5719;4.366;2.9116;2.0743
;21.09.2021;2.3188;2.2779;2.1946;2.1035;2.109;2.2153;3.5433;3.0653;5.1511;6.8731;7.024;6.2907;9.4575;9.0854;6.283;6.2956;5.2376;6.1123;5.9084;5.8632;5.9292;7.1325;6.636;4.9242
;22.09.2021;2.4107;2.27;2.3607;2.2285;2.0912;2.2925;3.4949;2.9405;3.5597;4.4703;5.1844;5.2097;7.5315;7.5318;6.3616;5.6838;4.0079;3.3785;3.1397;3.0588;2.982;2.3881;2.4054;1.9232
;23.09.2021;1.734;1.5008;1.6067;1.5463;1.5168;1.6677;2.5369;1.6234;2.1023;5.1629;6.8371;6.175;6.0576;5.7876;4.022;4.6258;4.8264;3.8321;3.5901;3.3924;3.5541;3.524;3.4149;2.6705
;24.09.2021;2.3349;2.1895;1.9773;1.918;1.9625;2.158;2.8886;1.9693;2.4252;6.1578;7.2681;8.0439;8.2012;7.7291;6.4074;5.3682;5.2758;5.4209;4.0064;3.4739;6.8812;6.5831;3.644;2.9126
;25.09.2021;3.2159;3.1783;3.1134;2.6944;2.7387;2.9409;2.8965;2.7214;2.7777;2.8039;2.8515;2.9933;2.8931;2.8968;2.9586;3.2166;3.0138;2.9016;1.9044;1.5032;1.5026;1.3752;1.3961;1.3972
;26.09.2021;1.439;1.4312;1.4168;1.3776;1.3885;1.5166;1.4471;1.506;2.3012;2.9628;2.7462;2.7991;2.9369;2.6497;2.7932;2.9564;2.9067;2.8357;2.8152;3.0413;3.0357;2.9782;2.339;1.8749
;27.09.2021;1.8885;1.7536;1.6317;1.4943;1.5133;1.634;2.9743;1.6575;1.9112;4.9843;5.813;5.8376;3.8502;2.8921;6.2608;4.4046;3.694;3.0538;3.0272;2.988;2.8441;2.7584;1.689;1.2493
;28.09.2021;1.2428;1.1611;1.1429;1.2082;1.2509;1.3867;1.9526;1.0788;1.5275;3.2821;5.1566;3.6619;3.7785;5.256;5.8915;5.9489;7.1369;6.4087;4.4822;3.6538;3.59;3.5735;2.551;1.6821
;29.09.2021;1.0521;0.9976;1.0038;1.0511;1.1117;1.1122;1.9951;1.1782;2.8853;5.0512;5.101;6.1859;6.001;7.4996;6.2831;4.759;6.8921;3.5828;3.0719;2.9022;2.7688;2.6221;1.5995;1.5304
;30.09.2021;1.0769;1.0016;1.0649;1.1281;0.9871;1.2215;1.8749;1.0873;2.735;4.701;4.5717;3.8463;4.0038;3.7315;4.1704;3.0758;3.9762;3.7303;3.5442;3.5928;3.0147;3.0942;2.4458;1.6143
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
J;Maximum consumption (per hour):;6.4232;kWh;15.09.2021 23-24;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;0;kWh;15.09.2021 21-22;;;;;;;;;;;;;;;;;;;;;
;Date / Time;00 till 01 o'clock;01 till 02 o'clock;02 till 03 o'clock;03 till 04 o'clock;04 till 05 o'clock;05 till 06 o'clock;06 till 07 o'clock;07 till 08 o'clock;08 till 09 o'clock;09 till 10 o'clock;10 till 11 o'clock;11 till 12 o'clock;12 till 13 o'clock;13 till 14 o'clock;14 till 15 o'clock;15 till 16 o'clock;16 till 17 o'clock;17 till 18 o'clock;18 till 19 o'clock;19 till 20 o'clock;20 till 21 o'clock;21 till 22 o'clock;22 till 23 o'clock;23 till 24 o'clock
;01.09.2021;0.0411;0.0411;0.7436;0.041;0.0412;0.0412;0.0413;0.0416;0.5713;0.7462;0.5581;0.7458;0.5536;0.7485;0.0421;0.5457;0.7364;0.3383;0.246;0.7469;0.042;0.5784;0.7554;0.0411
;02.09.2021;0.593;0.0411;0.0411;0.0412;0.7513;0.041;0.0412;0.0415;0.5665;0.384;0.4164;0.5744;0.7483;0.5624;0.7457;0.5538;0.734;0.0421;0.5597;0.7368;0.0417;0.583;0.744;0.0411
;03.09.2021;0.5872;0.0412;0.0412;0.7411;0.0412;0.0411;0.0412;0.0417;0.5791;0.73;0.5671;0.7207;0.5727;0.7273;0.559;0.0421;0.7303;0.5765;0.7306;0.042;0.5743;0.7411;0.0415;0.5938
;04.09.2021;0.0409;0.041;0.7357;0.0409;0.0411;0.0412;0.5729;0.0415;0.7205;0.0419;1.2002;1.7651;0.7243;0.5562;0.3036;0.4825;0.5327;0.0421;0.7357;0.042;0.5744;0.7438;0.5769;0.041
;05.09.2021;0.7416;0.041;0.0409;0.0411;0.0412;0.5678;0.0411;0.0414;0.0419;0.7246;0.0421;0.561;0.7282;0.0421;0.5585;0.7182;0.0421;0.5589;0.0419;0.7206;0.0417;0.5654;0.7397;0.0411
;06.09.2021;0.041;0.5776;0.0411;0.041;0.0409;0.0411;0.7438;0.0414;0.0419;0.567;0.7361;0.5693;0.7332;0.564;0.7383;0.5412;0.7369;0.0422;0.5526;0.7468;0.5664;0.0417;0.7486;0.0411
;07.09.2021;0.5765;0.0411;0.0411;0.7443;0.041;0.0412;0.0413;0.554;0.7368;0.5601;0.7286;0.5519;0.7461;0.0859;0.5012;0.7407;0.5589;0.7389;0.5476;0.0422;0.7356;0.5463;0.7391;0.0411
;08.09.2021;0.5621;0.0411;0.0411;0.7384;0.0538;0.0412;0.0412;0.0414;0.5508;0.7496;0.5437;0.7463;0.5334;0.745;0.5426;0.7449;0.4555;0.14;0.7484;0.5455;0.7388;0.0418;0.5616;0.7523
;09.09.2021;0.0414;0.0412;0.5655;0.0413;0.0413;0.0411;0.0414;0.7363;0.042;0.5533;0.7414;0.5546;0.7338;0.6509;0.6066;0.5502;0.7348;0.5492;0.7338;0.5502;0.7361;0.0419;0.5635;0.7379
;10.09.2021;0.0412;0.0412;0.0413;0.5576;0.0413;0.0411;0.0414;0.7413;0.0418;1.1453;0.5423;0.8279;0.4948;0.1726;0.6628;0.5546;0.7373;0.5364;0.0422;0.774;0.6104;0.0419;0.7251;0.5661
;11.09.2021;0.0411;0.0412;0.0413;0.7321;0.041;0.0412;0.0411;0.0415;0.0419;0.5452;0.7431;0.5662;0.7402;0.5975;0.0424;0.6981;0.0423;0.5596;0.7783;0.0423;0.5683;0.738;0.0416;0.5858
;12.09.2021;0.0413;0.0412;0.5474;0.2333;0.0413;0.0413;0.0413;0.0415;0.5614;0.7368;0.5644;0.0422;0.7207;0.6156;0.3216;0.4296;0.5699;0.7288;0.5592;0.7183;0.042;0.5734;0.7215;0.5898
;13.09.2021;0.7271;0.0413;0.0413;0.0413;0.5767;0.0413;0.0412;0.0416;0.7286;0.5673;0.7315;0.5833;0.7276;0.5704;0.7234;0.5805;0.7242;0.0429;0.5709;0.7316;0.5696;0.1108;0.6582;0.5812
;14.09.2021;0.0418;0.7495;0.0418;0.0418;0.0419;0.0417;0.1343;0.4951;0.7392;0.0427;1.2795;0.0427;0.6033;1.2624;0.2703;0.514;0.5659;0.7267;0.5635;0.6899;0.086;0.5622;0.0494;0.0494
;15.09.2021;0.0494;0.0496;0.0562;0.0578;0.0576;0.0575;0.0576;0.0582;0.0589;0.0592;0.0592;0.0589;0.0592;0.059;0.0591;0.0593;0.0592;0.0593;0.0579;0.0063;0.0106;0;0;6.4232
;16.09.2021;0.7751;0.0511;0.5876;0.0486;0.0478;0.0472;0.0468;0.7145;0.5906;0.7445;0.5956;0.7502;0.0462;0.8487;0.5021;0.5945;0.7512;0.5861;0.0438;0.7531;0.588;0.7671;0.0428;0.6014
;17.09.2021;0.0422;0.0423;0.0421;0.7579;0.042;0.0419;0.0422;0.0423;0.6005;0.7622;0.5847;0.7565;0.5826;0.7437;0.0429;0.5882;0.7578;0.5903;0.7427;0.0419;0.5945;0.7505;0.0414;0.6194
;18.09.2021;0.041;0.041;0.7583;0.0408;0.0409;0.0409;0.6094;0.0412;0.0416;0.7585;0.5867;0.739;0.5811;0.0417;0.7369;0.5012;0.139;0.758;0.0419;0.5949;0.0415;0.7486;0.0411;0.6136
;19.09.2021;0.0408;0.0407;0.5918;0.2102;0.0407;0.0407;0.0407;0.041;0.0414;0.5829;0.7568;0.0418;0.5833;0.7434;0.0417;0.594;0.0418;0.7411;0.0418;0.3932;0.2344;0.7487;0.0411;0.6094
;20.09.2021;0.0406;0.0407;0.7456;0.0407;0.0407;0.0407;0.0409;0.0411;0.6014;0.7467;0.6001;0.7511;0.5857;0.7356;0.0417;0.593;0.7489;0.5842;0.7418;0.5751;0.3096;0.4812;0.5799;0.0408
;21.09.2021;0.7503;0.0408;0.0408;0.0406;0.6013;0.0407;0.0407;0.0412;0.7466;0.592;0.7548;0.5951;0.7666;0.5856;0.7353;0.6005;0.7552;0.0417;0.6013;0.7323;0.6425;0.0411;0.7394;0.0408
;22.09.2021;0.5867;0.0408;0.0407;0.0406;0.7485;0.0405;0.0408;0.0411;0.5843;0.7398;0.5677;0.7451;0.3889;0.2443;0.7358;0.5771;0.7396;0.5718;0.7443;0.0415;0.5945;0.7581;0.0411;0.5878
;23.09.2021;0.757;0.0406;0.0406;0.0406;0.0406;0.0407;0.0407;0.5938;0.7515;0.0416;1.0142;0.3302;0.5807;0.7384;0.5797;0.7462;0.5735;0.747;0.0416;1.2202;0.6186;1.2685;0.7544;1.8526
;24.09.2021;6.3466;3.0494;0.0408;0.0408;0.0408;0.0407;0.0409;0.5785;0.7484;0.5958;0.7421;0.0417;0.5852;0.7365;0.5887;0.7462;0.5997;0.273;0.5248;0.5955;0.7565;0.0415;0.6004;0.7051
;25.09.2021;0.102;0.0406;0.605;0.7636;0.5836;0.7501;0.0408;0.0411;0.5617;0.0417;0.7374;0.5697;0.7476;0.5673;0.7399;0.0419;0.5896;0.0418;0.7617;0.0415;0.5877;0.7506;0.041;0.6011
;26.09.2021;0.0406;0.7551;0.0405;0.0407;0.0407;0.0408;0.0408;0.575;0.0414;0.7489;0.0416;0.5922;0.7507;0.584;0.0417;0.7554;0.0416;0.5804;0.0417;0.7546;0.0414;0.5952;0.759;0.0408
