datetime,pcc,load,cs,cp0,cp1,cp2,cp3,cp4,cp5,cp6,cp7,cp8,cp9,cp10,cp11,n_ev
2025-02-17 01:00:00,23.67485793849138,23.67485793849138,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:01:00,23.65843311576534,23.65843311576534,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:02:00,23.642008293039293,23.642008293039293,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:03:00,23.625583470313252,23.625583470313252,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:04:00,23.609158647587208,23.609158647587208,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:05:00,23.59273382486116,23.59273382486116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:06:00,23.57630900213512,23.57630900213512,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:07:00,23.55988417940907,23.55988417940907,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:08:00,23.54345935668303,23.54345935668303,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:09:00,23.527034533956982,23.527034533956982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:10:00,23.510609711230934,23.510609711230934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:11:00,23.494184888504893,23.494184888504893,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:12:00,23.47776006577885,23.47776006577885,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:13:00,23.4613352430528,23.4613352430528,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:14:00,23.44491042032676,23.44491042032676,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:15:00,23.428485597600712,23.428485597600712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:16:00,23.41206077487467,23.41206077487467,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:17:00,23.395635952148623,23.395635952148623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:18:00,23.379211129422583,23.379211129422583,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:19:00,23.362786306696535,23.362786306696535,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:20:00,23.346361483970487,23.346361483970487,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:21:00,23.329936661244446,23.329936661244446,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:22:00,23.3135118385184,23.3135118385184,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:23:00,23.297087015792354,23.297087015792354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:24:00,23.280662193066313,23.280662193066313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:25:00,23.264237370340265,23.264237370340265,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:26:00,23.247812547614224,23.247812547614224,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:27:00,23.231387724888176,23.231387724888176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:28:00,23.214962902162128,23.214962902162128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:29:00,23.198538079436087,23.198538079436087,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:30:00,23.182113256710043,23.182113256710043,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:31:00,23.165688433983995,23.165688433983995,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:32:00,23.149263611257954,23.149263611257954,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:33:00,23.132838788531906,23.132838788531906,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:34:00,23.116413965805865,23.116413965805865,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:35:00,23.099989143079817,23.099989143079817,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:36:00,23.083564320353776,23.083564320353776,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:37:00,23.073036275938673,23.073036275938673,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:38:00,23.076538105026366,23.076538105026366,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:39:00,23.080039934114062,23.080039934114062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:40:00,23.083541763201758,23.083541763201758,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:41:00,23.087043592289458,23.087043592289458,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:42:00,23.090545421377154,23.090545421377154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:43:00,23.094047250464847,23.094047250464847,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:44:00,23.097549079552543,23.097549079552543,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:45:00,23.10105090864024,23.10105090864024,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:46:00,23.104552737727936,23.104552737727936,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:47:00,23.108054566815632,23.108054566815632,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:48:00,23.111556395903328,23.111556395903328,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:49:00,23.115058224991024,23.115058224991024,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:50:00,23.11856005407872,23.11856005407872,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:51:00,23.122061883166417,23.122061883166417,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:52:00,23.125563712254113,23.125563712254113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:53:00,23.129065541341806,23.129065541341806,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:54:00,23.132567370429502,23.132567370429502,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:55:00,23.136069199517195,23.136069199517195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:56:00,23.139571028604887,23.139571028604887,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:57:00,23.143072857692584,23.143072857692584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:58:00,23.14657468678028,23.14657468678028,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 01:59:00,23.150076515867983,23.150076515867983,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:00:00,23.15357834495568,23.15357834495568,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:01:00,23.157080174043372,23.157080174043372,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:02:00,23.160582003131065,23.160582003131065,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:03:00,23.16408383221876,23.16408383221876,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:04:00,23.167585661306454,23.167585661306454,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:05:00,23.17108749039415,23.17108749039415,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:06:00,23.174589319481846,23.174589319481846,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:07:00,23.178091148569546,23.178091148569546,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:08:00,23.181592977657242,23.181592977657242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:09:00,23.185094806744935,23.185094806744935,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:10:00,23.18859663583263,23.18859663583263,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:11:00,23.192098464920328,23.192098464920328,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:12:00,23.195600294008024,23.195600294008024,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:13:00,23.19910212309572,23.19910212309572,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:14:00,23.202603952183416,23.202603952183416,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:15:00,23.206105781271113,23.206105781271113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:16:00,23.20960761035881,23.20960761035881,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:17:00,23.213109439446505,23.213109439446505,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:18:00,23.2166112685342,23.2166112685342,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:19:00,23.220113097621894,23.220113097621894,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:20:00,23.22361492670959,23.22361492670959,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:21:00,23.227116755797283,23.227116755797283,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:22:00,23.230618584884976,23.230618584884976,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:23:00,23.234120413972672,23.234120413972672,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:24:00,23.23762224306037,23.23762224306037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:25:00,23.24112407214807,23.24112407214807,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:26:00,23.244625901235768,23.244625901235768,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:27:00,23.24812773032346,23.24812773032346,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:28:00,23.251629559411153,23.251629559411153,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:29:00,23.25513138849885,23.25513138849885,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:30:00,23.258633217586542,23.258633217586542,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:31:00,23.26213504667424,23.26213504667424,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:32:00,23.265636875761935,23.265636875761935,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:33:00,23.26913870484963,23.26913870484963,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:34:00,23.27264053393733,23.27264053393733,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:35:00,23.276142363025023,23.276142363025023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:36:00,23.27964419211272,23.27964419211272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:37:00,23.294719107248287,23.294719107248287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:38:00,23.33824014726373,23.33824014726373,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:39:00,23.381761187279167,23.381761187279167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:40:00,23.42528222729461,23.42528222729461,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:41:00,23.468803267310054,23.468803267310054,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:42:00,23.512324307325486,23.512324307325486,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:43:00,23.555845347340927,23.555845347340927,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:44:00,23.599366387356365,23.599366387356365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:45:00,23.642887427371807,23.642887427371807,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:46:00,23.68640846738725,23.68640846738725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:47:00,23.729929507402687,23.729929507402687,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:48:00,23.77345054741813,23.77345054741813,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:49:00,23.816971587433567,23.816971587433567,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:50:00,23.86049262744901,23.86049262744901,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:51:00,23.90401366746445,23.90401366746445,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:52:00,23.94753470747989,23.94753470747989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:53:00,23.99105574749533,23.99105574749533,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:54:00,24.034576787510765,24.034576787510765,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:55:00,24.078097827526207,24.078097827526207,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:56:00,24.12161886754165,24.12161886754165,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:57:00,24.165139907557087,24.165139907557087,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:58:00,24.20866094757253,24.20866094757253,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 02:59:00,24.252181987587967,24.252181987587967,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:00:00,24.29570302760341,24.29570302760341,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:01:00,24.33922406761885,24.33922406761885,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:02:00,24.382745107634285,24.382745107634285,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:03:00,24.426266147649727,24.426266147649727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:04:00,24.469787187665165,24.469787187665165,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:05:00,24.513308227680607,24.513308227680607,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:06:00,24.556829267696042,24.556829267696042,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:07:00,24.600350307711487,24.600350307711487,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:08:00,24.643871347726922,24.643871347726922,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:09:00,24.687392387742367,24.687392387742367,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:10:00,24.730913427757798,24.730913427757798,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:11:00,24.77443446777324,24.77443446777324,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:12:00,24.81795550778869,24.81795550778869,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:13:00,24.86147654780412,24.86147654780412,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:14:00,24.904997587819565,24.904997587819565,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:15:00,24.948518627835,24.948518627835,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:16:00,24.99203966785044,24.99203966785044,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:17:00,25.035560707865876,25.035560707865876,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:18:00,25.079081747881318,25.079081747881318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:19:00,25.12260278789676,25.12260278789676,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:20:00,25.166123827912198,25.166123827912198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:21:00,25.20964486792764,25.20964486792764,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:22:00,25.253165907943078,25.253165907943078,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:23:00,25.29668694795852,25.29668694795852,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:24:00,25.34020798797396,25.34020798797396,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:25:00,25.3837290279894,25.3837290279894,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:26:00,25.42725006800484,25.42725006800484,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:27:00,25.47077110802028,25.47077110802028,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:28:00,25.51429214803572,25.51429214803572,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:29:00,25.557813188051163,25.557813188051163,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:30:00,25.601334228066598,25.601334228066598,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:31:00,25.64485526808204,25.64485526808204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:32:00,25.688376308097478,25.688376308097478,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:33:00,25.73189734811292,25.73189734811292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:34:00,25.77541838812836,25.77541838812836,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:35:00,25.8189394281438,25.8189394281438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:36:00,25.86246046815924,25.86246046815924,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:37:00,25.89750135815138,25.89750135815138,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:38:00,25.910999102079927,25.910999102079927,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:39:00,25.924496846008473,25.924496846008473,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:40:00,25.937994589937023,25.937994589937023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:41:00,25.95149233386557,25.95149233386557,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:42:00,25.96499007779411,25.96499007779411,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:43:00,25.978487821722656,25.978487821722656,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:44:00,25.991985565651202,25.991985565651202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:45:00,26.005483309579752,26.005483309579752,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:46:00,26.0189810535083,26.0189810535083,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:47:00,26.032478797436845,26.032478797436845,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:48:00,26.04597654136539,26.04597654136539,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:49:00,26.059474285293938,26.059474285293938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:50:00,26.072972029222477,26.072972029222477,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:51:00,26.086469773151023,26.086469773151023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:52:00,26.099967517079573,26.099967517079573,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:53:00,26.11346526100812,26.11346526100812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:54:00,26.126963004936666,26.126963004936666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:55:00,26.140460748865216,26.140460748865216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:56:00,26.153958492793763,26.153958492793763,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:57:00,26.167456236722302,26.167456236722302,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:58:00,26.180953980650855,26.180953980650855,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 03:59:00,26.1944517245794,26.1944517245794,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:00:00,26.20794946850794,26.20794946850794,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:01:00,26.221447212436487,26.221447212436487,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:02:00,26.234944956365037,26.234944956365037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:03:00,26.248442700293584,26.248442700293584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:04:00,26.261940444222134,26.261940444222134,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:05:00,26.27543818815068,26.27543818815068,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:06:00,26.288935932079227,26.288935932079227,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:07:00,26.302433676007766,26.302433676007766,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:08:00,26.315931419936312,26.315931419936312,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:09:00,26.32942916386486,26.32942916386486,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:10:00,26.342926907793405,26.342926907793405,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:11:00,26.35642465172195,26.35642465172195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:12:00,26.3699223956505,26.3699223956505,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:13:00,26.383420139579048,26.383420139579048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:14:00,26.396917883507594,26.396917883507594,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:15:00,26.410415627436134,26.410415627436134,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:16:00,26.42391337136469,26.42391337136469,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:17:00,26.43741111529323,26.43741111529323,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:18:00,26.450908859221776,26.450908859221776,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:19:00,26.464406603150323,26.464406603150323,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:20:00,26.47790434707887,26.47790434707887,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:21:00,26.491402091007416,26.491402091007416,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:22:00,26.504899834935966,26.504899834935966,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:23:00,26.518397578864512,26.518397578864512,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:24:00,26.53189532279306,26.53189532279306,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:25:00,26.545393066721598,26.545393066721598,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:26:00,26.558890810650144,26.558890810650144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:27:00,26.572388554578694,26.572388554578694,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:28:00,26.58588629850724,26.58588629850724,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:29:00,26.599384042435787,26.599384042435787,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:30:00,26.612881786364333,26.612881786364333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:31:00,26.62637953029288,26.62637953029288,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:32:00,26.639877274221423,26.639877274221423,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:33:00,26.653375018149966,26.653375018149966,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:34:00,26.666872762078523,26.666872762078523,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:35:00,26.680370506007062,26.680370506007062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:36:00,26.69386824993561,26.69386824993561,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:37:00,26.69959452301711,26.69959452301711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:38:00,26.684905801683104,26.684905801683104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:39:00,26.670217080349094,26.670217080349094,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:40:00,26.655528359015086,26.655528359015086,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:41:00,26.640839637681086,26.640839637681086,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:42:00,26.62615091634708,26.62615091634708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:43:00,26.611462195013075,26.611462195013075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:44:00,26.596773473679065,26.596773473679065,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:45:00,26.582084752345057,26.582084752345057,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:46:00,26.567396031011054,26.567396031011054,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:47:00,26.552707309677047,26.552707309677047,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:48:00,26.538018588343043,26.538018588343043,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:49:00,26.523329867009032,26.523329867009032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:50:00,26.508641145675025,26.508641145675025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:51:00,26.493952424341025,26.493952424341025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:52:00,26.479263703007017,26.479263703007017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:53:00,26.464574981673007,26.464574981673007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:54:00,26.449886260339,26.449886260339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:55:00,26.435197539004992,26.435197539004992,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:56:00,26.420508817670992,26.420508817670992,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:57:00,26.405820096336985,26.405820096336985,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:58:00,26.391131375002985,26.391131375002985,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 04:59:00,26.376442653668978,26.376442653668978,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 05:00:00,26.361753932334967,26.361753932334967,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 05:01:00,26.34706521100096,26.34706521100096,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 05:02:00,26.332376489666952,26.332376489666952,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17 05:03:00,26.317687768332952,26.317687768332952,0,0,0,0,0,0,0,0,0,0,0,0,0,0
