Fecha/Hora,glb,dir,dif,sct,ghi,dirh,difh,dni,temp,vel,shadow,cloud
2004-03-02 14:00:00,1077.14,1006.6,45.16,25.39,904.36,853.22,51.14,1044.15,21.53,3.44,0,0
2004-03-02 15:00:00,961.46,894.31,44.26,22.9,815.7,765.58,50.12,1027.77,21.11,3.8,0,0
2004-03-02 16:00:00,775.3,713.93,42.49,18.88,672.56,624.44,48.12,995.9,20.34,3.86,0,0
2004-03-02 17:00:00,535.37,482.4,39.31,13.66,486.5,441.98,44.52,937.14,19.52,3.69,0,0
2004-03-02 18:00:00,266.62,225.77,33.18,7.66,272.94,235.36,37.58,813.83,18.34,2.75,0,0
2004-03-02 19:00:00,30.12,10.14,18.17,1.82,64.68,44.1,20.58,478.32,16.76,1.61,0,0
2004-03-02 20:00:00,0,0,0,0,0,0,0,0,15.26,1.21,1,0
2004-03-02 21:00:00,0,0,0,0,0,0,0,0,14,0.88,1,0
2004-03-02 22:00:00,0,0,0,0,0,0,0,0,13.2,0.75,1,0
2004-03-02 23:00:00,0,0,0,0,0,0,0,0,12.88,0.53,1,0
2004-03-03 00:00:00,0,0,0,0,0,0,0,0,12.39,0.59,1,0
2004-03-03 01:00:00,0,0,0,0,0,0,0,0,12.16,0.55,1,0
2004-03-03 02:00:00,0,0,0,0,0,0,0,0,11.76,0.51,1,0
2004-03-03 03:00:00,0,0,0,0,0,0,0,0,11.21,0.63,1,0
2004-03-03 04:00:00,0,0,0,0,0,0,0,0,10.59,0.38,1,0
2004-03-03 05:00:00,0,0,0,0,0,0,0,0,9.99,0.43,1,0
2004-03-03 06:00:00,0,0,0,0,0,0,0,0,9.32,0.57,1,0
2004-03-03 07:00:00,7.44,0,7.21,0.24,8.4,0.24,8.16,4.18,10.23,0.64,0,1
2004-03-03 08:00:00,68.87,1.82,64.94,2.12,75.5,1.96,73.54,7.68,11.16,0.67,0,1
2004-03-03 09:00:00,204.51,4.34,193.89,6.28,223.58,4,219.58,9.08,13,0.91,0,1
2004-03-03 10:00:00,425.05,11.39,400.64,13.02,463.68,9.96,453.72,16.57,14.89,1.22,0,1
2004-03-03 11:00:00,563.65,25.97,520.51,17.17,611.64,22.18,589.46,30.58,17.04,1.59,0,1
2004-03-03 12:00:00,1050.66,981.19,44.79,24.68,879.22,828.5,50.72,1028.8,18.75,1.34,0,0
2004-03-03 13:00:00,1098.12,1027.31,45.1,25.7,915.26,864.18,51.08,1034.54,21.03,1.61,0,0
2004-03-03 14:00:00,1062.9,993.14,44.82,24.93,888.14,837.38,50.76,1029.6,22.49,1.48,0,0
2004-03-03 15:00:00,948.01,881.67,43.89,22.46,800.1,750.4,49.7,1012.95,23.56,1.52,0,0
2004-03-03 16:00:00,763.3,702.74,42.08,18.48,658.14,610.48,47.66,980.45,23.07,1.42,0,0
2004-03-03 17:00:00,525.65,473.46,38.89,13.31,473.94,429.9,44.04,920.55,22.52,1.22,0,0
2004-03-03 18:00:00,262.9,222.53,32.9,7.47,265.96,228.7,37.26,804.29,21.02,1.23,0,0
2004-03-03 19:00:00,28.83,9.5,17.63,1.71,60.74,40.78,19.96,466.97,18.92,1.42,0,0
2004-03-03 20:00:00,0,0,0,0,0,0,0,0,17.71,1.17,1,0
2004-03-03 21:00:00,0,0,0,0,0,0,0,0,16.8,1.23,1,0
2004-03-03 22:00:00,0,0,0,0,0,0,0,0,16.08,0.96,1,0
2004-03-03 23:00:00,0,0,0,0,0,0,0,0,15.35,1.42,1,0
2004-03-04 00:00:00,0,0,0,0,0,0,0,0,14.7,1.71,1,0
2004-03-04 01:00:00,0,0,0,0,0,0,0,0,14.14,1.79,1,0
2004-03-04 02:00:00,0,0,0,0,0,0,0,0,13.56,1.6,1,0
2004-03-04 03:00:00,0,0,0,0,0,0,0,0,13.16,1.35,1,0
2004-03-04 04:00:00,0,0,0,0,0,0,0,0,12.58,1.19,1,0
2004-03-04 05:00:00,0,0,0,0,0,0,0,0,12.09,1.12,1,0
2004-03-04 06:00:00,0,0,0,0,0,0,0,0,11.57,1.12,1,0
2004-03-04 07:00:00,6.66,0,6.45,0.21,7.54,0.24,7.3,4.47,12.79,0.44,0,1
2004-03-04 08:00:00,73.57,1.81,69.49,2.26,80.62,1.92,78.7,7.63,13.81,0.59,0,1
2004-03-04 09:00:00,120.16,4.34,112.14,3.68,130.96,3.96,127,9.06,16.86,0.63,0,1
2004-03-04 10:00:00,121.9,6.68,111.51,3.71,132.08,5.8,126.28,9.71,17.85,0.31,0,1
2004-03-04 11:00:00,162.24,8.55,148.75,4.93,175.72,7.26,168.46,10.06,18.88,0.07,0,1
2004-03-04 12:00:00,1046.8,977.68,44.65,24.47,871.62,821.06,50.56,1024.05,19.89,0.49,0,0
2004-03-04 13:00:00,1093.8,1023.35,44.98,25.47,907.34,856.4,50.94,1029.74,21.38,0.73,0,0
2004-03-04 14:00:00,1058.27,988.86,44.7,24.71,879.98,829.36,50.62,1024.63,22.42,1.35,0,0
2004-03-04 15:00:00,942.66,876.68,43.76,22.22,791.42,741.86,49.56,1007.02,23.04,2.17,0,0
2004-03-04 16:00:00,757.8,697.61,41.96,18.23,649.32,601.8,47.52,973.36,22.68,2.63,0,0
2004-03-04 17:00:00,520.29,468.5,38.73,13.07,465.4,421.54,43.86,911.7,22,2.64,0,0
2004-03-04 18:00:00,258.11,218.28,32.58,7.24,257.94,221.04,36.9,790.38,21.28,2.27,0,0
2004-03-04 19:00:00,26.87,8.49,16.83,1.55,55.18,36.12,19.06,438.95,20.05,1.38,0,0
2004-03-04 20:00:00,0,0,0,0,0,0,0,0,19.6,1.17,1,0
2004-03-04 21:00:00,0,0,0,0,0,0,0,0,19.18,1.27,1,0
2004-03-04 22:00:00,0,0,0,0,0,0,0,0,18.89,1.5,1,0
2004-03-04 23:00:00,0,0,0,0,0,0,0,0,18.57,1.49,1,0
2004-03-05 00:00:00,0,0,0,0,0,0,0,0,18.24,1.82,1,0
2004-03-05 01:00:00,0,0,0,0,0,0,0,0,18.39,2.31,1,0
2004-03-05 02:00:00,0,0,0,0,0,0,0,0,18.51,2.63,1,0
2004-03-05 03:00:00,0,0,0,0,0,0,0,0,18.61,2.99,1,0
2004-03-05 04:00:00,0,0,0,0,0,0,0,0,18.52,3.5,1,0
2004-03-05 05:00:00,0,0,0,0,0,0,0,0,18.45,3.39,1,0
2004-03-05 06:00:00,0,0,0,0,0,0,0,0,18.34,4.22,1,0
2004-03-05 07:00:00,4.02,0,3.89,0.13,4.64,0.24,4.4,4.78,18.34,4,0,1
2004-03-05 08:00:00,52.93,1.79,49.52,1.63,57.94,1.86,56.08,7.49,18.03,3.88,0,1
2004-03-05 09:00:00,163.12,4.3,153.82,5,178.08,3.88,174.2,8.94,17.17,3.53,0,1
2004-03-05 10:00:00,728.31,669.28,41.52,17.51,623.76,576.74,47.02,970.52,17.6,3.15,0,0
2004-03-05 11:00:00,391,10.05,368.98,11.97,426.34,8.48,417.86,11.8,18.07,3.06,0,1
2004-03-05 12:00:00,115.82,9.87,102.47,3.49,124.28,8.24,116.04,10.32,18.63,3.07,0,1
2004-03-05 13:00:00,567.89,28.09,522.54,17.27,615.14,23.38,591.76,28.24,19.22,3.06,0,1
2004-03-05 14:00:00,539.43,24.05,498.96,16.43,585.12,20.06,565.06,24.9,19.35,3.53,0,1
2004-03-05 15:00:00,951.27,885.1,43.87,22.3,794.18,744.5,49.68,1016.49,19.37,3.94,0,0
2004-03-05 16:00:00,766.6,706.23,42.05,18.32,652.64,605.02,47.62,985.58,18.93,3.94,0,0
2004-03-05 17:00:00,527.79,475.85,38.8,13.14,468.16,424.22,43.94,926.81,18.33,4.24,0,0
2004-03-05 18:00:00,258.28,218.7,32.42,7.16,254.88,218.16,36.72,794.38,17.42,3.62,0,0
2004-03-05 19:00:00,25.25,7.78,16.05,1.42,50.68,32.5,18.18,420.76,16.52,2.39,0,0
2004-03-05 20:00:00,0,0,0,0,0,0,0,0,15.33,1.78,1,0
2004-03-05 21:00:00,0,0,0,0,0,0,0,0,14.34,1.49,1,0
2004-03-05 22:00:00,0,0,0,0,0,0,0,0,13.58,1.39,1,0
2004-03-05 23:00:00,0,0,0,0,0,0,0,0,13.33,1.31,1,0
2004-03-06 00:00:00,0,0,0,0,0,0,0,0,13.8,1.79,1,0
2004-03-06 01:00:00,0,0,0,0,0,0,0,0,14.06,1.71,1,0
2004-03-06 02:00:00,0,0,0,0,0,0,0,0,14.25,2.14,1,0
2004-03-06 03:00:00,0,0,0,0,0,0,0,0,14.37,1.93,1,0
2004-03-06 04:00:00,0,0,0,0,0,0,0,0,14.65,2,1,0
2004-03-06 05:00:00,0,0,0,0,0,0,0,0,14.75,1.32,1,0
2004-03-06 06:00:00,0,0,0,0,0,0,0,0,14.68,1.11,1,0
2004-03-06 07:00:00,5.44,0,5.26,0.17,6.2,0.24,5.96,5.13,14.96,1.01,0,1
2004-03-06 08:00:00,81.56,1.8,77.25,2.51,89.32,1.84,87.48,7.52,15.36,0.45,0,1
2004-03-06 09:00:00,152.59,4.32,143.6,4.67,166.48,3.86,162.62,8.97,16.12,0.13,0,1
2004-03-06 10:00:00,191.28,6.66,178.78,5.84,208.16,5.7,202.46,9.65,17.21,0.36,0,1
2004-03-06 11:00:00,294.95,8.54,277.39,9.02,321.3,7.16,314.14,10.01,18.08,0.62,0,1
2004-03-06 12:00:00,416.52,12.11,391.67,12.74,453.62,10.06,443.56,12.66,19,0.69,0,1
2004-03-06 13:00:00,508.83,20.63,472.7,15.51,552.4,17.08,535.32,20.72,19.45,1.24,0,1
2004-03-06 14:00:00,384.09,9.98,362.36,11.75,418.64,8.28,410.36,10.33,19.76,1.91,0,1
2004-03-06 15:00:00,343.26,8.75,324,10.51,374.24,7.32,366.92,10.05,19.18,2.4,0,1
2004-03-06 16:00:00,156.86,6.96,145.12,4.78,170.26,5.92,164.34,9.72,18.22,2.79,0,1
2004-03-06 17:00:00,159.08,4.66,149.55,4.87,173.48,4.12,169.36,9.09,17.16,2.49,0,1
2004-03-06 18:00:00,104.62,2.16,99.25,3.22,114.52,2.12,112.4,7.86,15.97,1.6,0,1
2004-03-06 19:00:00,23.68,7.16,15.21,1.31,46.76,29.54,17.22,409.18,14.66,1.22,0,0
2004-03-06 20:00:00,0,0,0,0,0,0,0,0,13.05,0.97,1,0
2004-03-06 21:00:00,0,0,0,0,0,0,0,0,11.94,0.78,1,0
2004-03-06 22:00:00,0,0,0,0,0,0,0,0,11.16,0.81,1,0
2004-03-06 23:00:00,0,0,0,0,0,0,0,0,10.15,1.01,1,0
2004-03-07 00:00:00,0,0,0,0,0,0,0,0,9.8,0.93,1,0
2004-03-07 01:00:00,0,0,0,0,0,0,0,0,9.42,1.2,1,0
2004-03-07 02:00:00,0,0,0,0,0,0,0,0,9.22,1.28,1,0
2004-03-07 03:00:00,0,0,0,0,0,0,0,0,8.96,1.33,1,0
2004-03-07 04:00:00,0,0,0,0,0,0,0,0,8.86,1.35,1,0
2004-03-07 05:00:00,0,0,0,0,0,0,0,0,8.82,1.34,1,0
2004-03-07 06:00:00,0,0,0,0,0,0,0,0,8.59,1.43,1,0
2004-03-07 07:00:00,4.76,0,4.61,0.15,5.46,0.24,5.22,5.57,9.48,1.71,0,1
2004-03-07 08:00:00,216.42,179.72,30.68,6.03,214.82,180.08,34.74,745.94,10.81,2.2,0,0
2004-03-07 09:00:00,479.87,430.09,37.9,11.88,423.22,380.3,42.92,890.54,12.11,2.72,0,0
2004-03-07 10:00:00,721.86,663.16,41.57,17.13,610.02,562.94,47.08,958.42,14.13,3.58,0,0
2004-03-07 11:00:00,913.83,848.98,43.6,21.25,756.86,707.48,49.38,994.3,16.22,3.6,0,0
2004-03-07 12:00:00,1038.19,969.64,44.65,23.91,851.58,801.02,50.56,1012.65,18.25,3.65,0,0
2004-03-07 13:00:00,628.57,37.98,571.54,19.05,678.54,31.28,647.26,38.13,20.06,3.99,0,1
2004-03-07 14:00:00,1047.49,978.71,44.68,24.09,858.2,807.6,50.6,1012.83,21.42,4.05,0,0
2004-03-07 15:00:00,932.23,866.92,43.69,21.62,770.1,720.62,49.48,995.43,22.46,4.01,0,0
2004-03-07 16:00:00,747.58,688.15,41.78,17.65,628.56,581.24,47.32,961.14,22.03,3.82,0,0
2004-03-07 17:00:00,510.59,459.73,38.36,12.51,445.58,402.14,43.44,897.18,21.38,3.76,0,0
2004-03-07 18:00:00,249.21,210.62,31.86,6.73,239.78,203.7,36.08,769.51,20.14,3.46,0,0
2004-03-07 19:00:00,21.65,6.23,14.25,1.17,41.58,25.44,16.14,379.87,18.74,3.31,0,0
2004-03-07 20:00:00,0,0,0,0,0,0,0,0,17.67,3.46,1,0
2004-03-07 21:00:00,0,0,0,0,0,0,0,0,16.92,3.77,1,0
2004-03-07 22:00:00,0,0,0,0,0,0,0,0,16.43,3.77,1,0
2004-03-07 23:00:00,0,0,0,0,0,0,0,0,15.85,4.06,1,0
2004-03-08 00:00:00,0,0,0,0,0,0,0,0,15.36,4.47,1,0
2004-03-08 01:00:00,0,0,0,0,0,0,0,0,15.16,4.23,1,0
2004-03-08 02:00:00,0,0,0,0,0,0,0,0,14.82,4.12,1,0
2004-03-08 03:00:00,0,0,0,0,0,0,0,0,14.45,3.99,1,0
2004-03-08 04:00:00,0,0,0,0,0,0,0,0,13.96,3.86,1,0
2004-03-08 05:00:00,0,0,0,0,0,0,0,0,13.53,3.48,1,0
2004-03-08 06:00:00,0,0,0,0,0,0,0,0,12.93,3.26,1,0
2004-03-08 07:00:00,9.5,0,8.94,0.57,20.26,10.14,10.12,256.01,12.65,3.36,0,0
2004-03-08 08:00:00,69.97,1.79,66.03,2.15,76.54,1.76,74.78,7.39,13.8,3.74,0,1
2004-03-08 09:00:00,104.85,4.27,97.38,3.2,114.02,3.74,110.28,8.83,15.29,4.2,0,1
2004-03-08 10:00:00,210.1,6.62,197.06,6.42,228.74,5.58,223.16,9.56,17.19,4.62,0,1
2004-03-08 11:00:00,189.78,8.48,175.53,5.78,205.8,7.02,198.78,9.92,18.96,4.83,0,1
2004-03-08 12:00:00,629.27,37.81,572.39,19.07,679.28,31.06,648.22,39.45,20.81,4.74,0,1
2004-03-08 13:00:00,1083.23,1013.71,44.79,24.74,881.18,830.46,50.72,1017.3,22.11,5.07,0,0
2004-03-08 14:00:00,1047.19,978.72,44.5,23.96,853.58,803.18,50.4,1012.52,23.16,4.79,0,0
2004-03-08 15:00:00,932.17,867.14,43.53,21.5,765.68,716.38,49.3,995.72,22.81,4.69,0,0
2004-03-08 16:00:00,747.4,688.24,41.63,17.53,624.3,577.16,47.14,961.71,22,4.47,0,0
2004-03-08 17:00:00,510.05,459.46,38.2,12.39,441.34,398.08,43.26,897.82,20.76,4.79,0,0
2004-03-08 18:00:00,246.24,208.13,31.54,6.56,233.8,198.08,35.72,762.84,19.67,4.21,0,0
2004-03-08 19:00:00,19.77,5.4,13.33,1.04,36.9,21.8,15.1,353.06,17.97,4.42,0,0
2004-03-08 20:00:00,0,0,0,0,0,0,0,0,16.73,4.66,1,0
2004-03-08 21:00:00,0,0,0,0,0,0,0,0,15.58,4.78,1,0
2004-03-08 22:00:00,0,0,0,0,0,0,0,0,14.88,4.83,1,0
2004-03-08 23:00:00,0,0,0,0,0,0,0,0,14.13,4.69,1,0
2004-03-09 00:00:00,0,0,0,0,0,0,0,0,13.57,4.86,1,0
2004-03-09 01:00:00,0,0,0,0,0,0,0,0,13.37,4.57,1,0
2004-03-09 02:00:00,0,0,0,0,0,0,0,0,12.99,4.43,1,0
2004-03-09 03:00:00,0,0,0,0,0,0,0,0,12.67,4.13,1,0
2004-03-09 04:00:00,0,0,0,0,0,0,0,0,12.29,3.96,1,0
2004-03-09 05:00:00,0,0,0,0,0,0,0,0,11.86,3.91,1,0
2004-03-09 06:00:00,0,0,0,0,0,0,0,0,11.33,3.57,1,0
2004-03-09 07:00:00,3.47,0,3.36,0.11,4.02,0.22,3.8,6.09,10.98,3.79,0,1
2004-03-09 08:00:00,39.98,1.83,36.93,1.22,43.58,1.76,41.82,7.51,11.57,4.1,0,1
2004-03-09 09:00:00,116.9,4.37,108.96,3.57,127.18,3.78,123.4,8.99,13.25,4.81,0,1
2004-03-09 10:00:00,228.28,6.72,214.57,6.98,248.62,5.62,243,9.68,14.78,4.73,0,1
2004-03-09 11:00:00,335.83,8.6,316.95,10.28,366.02,7.08,358.94,10.05,16.37,4.87,0,1
2004-03-09 12:00:00,579.05,29.77,531.69,17.59,626.44,24.32,602.12,31.04,18.04,4.58,0,1
2004-03-09 13:00:00,593.11,32.3,542.81,18,641.04,26.32,614.72,32.4,19.6,4.53,0,1
2004-03-09 14:00:00,1058.13,989.59,44.45,24.09,857.96,807.62,50.34,1023.49,20.79,4.06,0,0
2004-03-09 15:00:00,939.88,874.88,43.44,21.55,767.64,718.44,49.2,1004.69,21.42,3.96,0,0
2004-03-09 16:00:00,751.85,692.83,41.5,17.51,623.8,576.8,47,968.56,21.74,3.6,0,0
2004-03-09 17:00:00,511.39,461.06,38.02,12.32,438.66,395.6,43.06,902.11,20.76,3.86,0,0
2004-03-09 18:00:00,245.94,208.16,31.31,6.47,230.4,194.94,35.46,765.67,19.48,3.58,0,0
2004-03-09 19:00:00,18.22,4.85,12.43,0.94,33.4,19.32,14.08,341.83,17.56,3.67,0,0
2004-03-09 20:00:00,0,0,0,0,0,0,0,0,16.07,4.44,1,0
2004-03-09 21:00:00,0,0,0,0,0,0,0,0,15.07,4.92,1,0
2004-03-09 22:00:00,0,0,0,0,0,0,0,0,14.48,4.84,1,0
2004-03-09 23:00:00,0,0,0,0,0,0,0,0,13.88,4.86,1,0
2004-03-10 00:00:00,0,0,0,0,0,0,0,0,13.34,4.53,1,0
2004-03-10 01:00:00,0,0,0,0,0,0,0,0,12.76,4.21,1,0
2004-03-10 02:00:00,0,0,0,0,0,0,0,0,12.28,3.78,1,0
2004-03-10 03:00:00,0,0,0,0,0,0,0,0,12.02,3.96,1,0
2004-03-10 04:00:00,0,0,0,0,0,0,0,0,11.56,3.42,1,0
2004-03-10 05:00:00,0,0,0,0,0,0,0,0,11.09,3.3,1,0
2004-03-10 06:00:00,0,0,0,0,0,0,0,0,10.26,3.05,1,0
2004-03-10 07:00:00,7.63,0,7.4,0.24,8.38,0,8.38,0,11.69,3.23,1,0
2004-03-10 08:00:00,215.48,179.79,29.97,5.72,203.82,169.88,33.94,735.19,13.48,3.38,0,0
2004-03-10 09:00:00,480.2,431.28,37.37,11.56,411.64,369.32,42.32,886.18,15.65,3.88,0,0
2004-03-10 10:00:00,722.76,664.89,41.08,16.79,598.14,551.62,46.52,956.01,18.05,4.5,0,0
2004-03-10 11:00:00,914.99,850.95,43.13,20.91,744.7,695.86,48.84,992.97,20.72,5.19,0,0
2004-03-10 12:00:00,1038.84,971.12,44.17,23.55,838.84,788.82,50.02,1011.6,23.29,5.16,0,0
2004-03-10 13:00:00,1083.9,1014.91,44.49,24.51,872.86,822.48,50.38,1017.42,25.43,5.33,0,0
2004-03-10 14:00:00,1046.4,978.53,44.17,23.7,844.1,794.08,50.02,1011.86,27.25,5.16,0,0
2004-03-10 15:00:00,929.01,864.68,43.14,21.18,754.54,705.68,48.86,993.14,28.88,5.13,0,0
2004-03-10 16:00:00,742.4,684.02,41.2,17.18,611.88,565.22,46.66,956.79,30.11,4.91,0,0
2004-03-10 17:00:00,503.61,453.92,37.67,12.02,428.26,385.6,42.66,889.5,29.04,4.71,0,0
2004-03-10 18:00:00,240.88,203.74,30.89,6.25,222.58,187.6,34.98,751.8,27.08,3.74,0,0
2004-03-10 19:00:00,16.3,4.11,11.37,0.81,29,16.12,12.88,314.29,24.5,3.35,0,0
2004-03-10 20:00:00,0,0,0,0,0,0,0,0,23.15,3.7,1,0
2004-03-10 21:00:00,0,0,0,0,0,0,0,0,21.57,3.67,1,0
2004-03-10 22:00:00,0,0,0,0,0,0,0,0,20.48,3.69,1,0
2004-03-10 23:00:00,0,0,0,0,0,0,0,0,19.65,3.77,1,0
2004-03-11 00:00:00,0,0,0,0,0,0,0,0,18.91,3.56,1,0
2004-03-11 01:00:00,0,0,0,0,0,0,0,0,18.03,2.75,1,0
2004-03-11 02:00:00,0,0,0,0,0,0,0,0,17.07,2.15,1,0
2004-03-11 03:00:00,0,0,0,0,0,0,0,0,16.07,1.78,1,0
2004-03-11 04:00:00,0,0,0,0,0,0,0,0,14.9,1.63,1,0
2004-03-11 05:00:00,0,0,0,0,0,0,0,0,13.79,1.61,1,0
2004-03-11 06:00:00,0,0,0,0,0,0,0,0,12.44,1.27,1,0
2004-03-11 07:00:00,6.76,0,6.55,0.21,7.42,0,7.42,0,11.55,1.58,1,0
2004-03-11 08:00:00,211.91,176.79,29.58,5.54,197.18,163.68,33.5,718.93,12.41,1.33,0,0
2004-03-11 09:00:00,474.91,426.52,37.07,11.32,403.32,361.34,41.98,874.36,14.67,1.71,0,0
2004-03-11 10:00:00,716.94,659.55,40.85,16.54,589.14,542.88,46.26,946.72,16.31,1.6,0,0
2004-03-11 11:00:00,909.17,845.58,42.93,20.66,735.72,687.1,48.62,985.56,18.43,1.51,0,0
2004-03-11 12:00:00,1032.83,965.55,43.99,23.29,829.66,779.84,49.82,1005.03,20.38,1.07,0,0
2004-03-11 13:00:00,1078.06,1009.47,44.35,24.25,863.84,813.62,50.22,1011.49,22.34,0.81,0,0
2004-03-11 14:00:00,517.04,21.78,479.52,15.74,560.62,17.58,543.04,22.52,23.87,0.71,0,1
2004-03-11 15:00:00,433.25,13.31,406.7,13.23,471.38,10.8,460.58,15.29,24.82,1.51,0,1
2004-03-11 16:00:00,302.85,6.8,286.77,9.27,330.34,5.58,324.76,9.52,24.18,2.39,0,1
2004-03-11 17:00:00,500.86,451.52,37.49,11.85,422.2,379.74,42.46,885.96,22.77,2.44,0,0
2004-03-11 18:00:00,237.46,200.85,30.53,6.07,216.34,181.76,34.58,743.51,21.1,1.84,0,0
2004-03-11 19:00:00,14.4,3.44,10.26,0.7,24.84,13.22,11.62,287.01,19.31,1.51,0,0
2004-03-11 20:00:00,0,0,0,0,0,0,0,0,18.22,1.17,1,0
2004-03-11 21:00:00,0,0,0,0,0,0,0,0,17.5,1.57,1,0
2004-03-11 22:00:00,0,0,0,0,0,0,0,0,16.93,1.51,1,0
2004-03-11 23:00:00,0,0,0,0,0,0,0,0,16.63,1.52,1,0
2004-03-12 00:00:00,0,0,0,0,0,0,0,0,16.39,1.48,1,0
2004-03-12 01:00:00,0,0,0,0,0,0,0,0,16.16,1.59,1,0
2004-03-12 02:00:00,0,0,0,0,0,0,0,0,15.82,1.33,1,0
2004-03-12 03:00:00,0,0,0,0,0,0,0,0,15.52,1.09,1,0
2004-03-12 04:00:00,0,0,0,0,0,0,0,0,15.16,0.81,1,0
2004-03-12 05:00:00,0,0,0,0,0,0,0,0,14.76,0.87,1,0
2004-03-12 06:00:00,0,0,0,0,0,0,0,0,14.11,0.86,1,0
2004-03-12 07:00:00,1.77,0,1.71,0.05,1.94,0,1.94,0,13.66,1.32,1,1
2004-03-12 08:00:00,44.93,1.79,41.77,1.37,48.92,1.62,47.3,7.22,14.42,1.09,0,1
2004-03-12 09:00:00,82.88,4.3,76.06,2.52,89.74,3.6,86.14,8.78,15.99,1.2,0,1
2004-03-12 10:00:00,139.82,6.61,128.96,4.25,151.44,5.4,146.04,9.47,16.81,0.54,0,1
2004-03-12 11:00:00,183.68,8.47,169.63,5.59,198.94,6.84,192.1,9.86,17.73,0.86,0,1
2004-03-12 12:00:00,190.67,9.69,175.19,5.79,206.18,7.78,198.4,10.08,18.88,0.52,0,1
2004-03-12 13:00:00,245.46,10.13,227.86,7.47,266.16,8.12,258.04,10.15,19.93,0.78,0,1
2004-03-12 14:00:00,318.65,9.77,299.15,9.73,346.62,7.84,338.78,10.1,20.76,1.09,0,1
2004-03-12 15:00:00,312.12,8.63,293.94,9.54,339.84,6.96,332.88,9.92,21.04,1.74,0,1
2004-03-12 16:00:00,277.6,6.83,262.28,8.49,302.58,5.56,297.02,9.57,20.63,2.14,0,1
2004-03-12 17:00:00,185.2,4.52,175.02,5.67,201.96,3.76,198.2,8.88,19.66,1.91,0,1
2004-03-12 18:00:00,69.5,1.98,65.4,2.13,75.82,1.76,74.06,7.36,18.46,1.33,0,1
2004-03-12 19:00:00,5.28,0.06,5.05,0.17,5.96,0.24,5.72,5.88,16.93,1.17,0,1
2004-03-12 20:00:00,0,0,0,0,0,0,0,0,15.93,0.64,1,0
2004-03-12 21:00:00,0,0,0,0,0,0,0,0,15.32,0.62,1,0
2004-03-12 22:00:00,0,0,0,0,0,0,0,0,15.24,0.94,1,0
2004-03-12 23:00:00,0,0,0,0,0,0,0,0,15.03,1.23,1,0
2004-03-13 00:00:00,0,0,0,0,0,0,0,0,14.98,1.4,1,0
2004-03-13 01:00:00,0,0,0,0,0,0,0,0,15.04,1.51,1,0
2004-03-13 02:00:00,0,0,0,0,0,0,0,0,14.96,1.43,1,0
2004-03-13 03:00:00,0,0,0,0,0,0,0,0,14.9,1.86,1,0
2004-03-13 04:00:00,0,0,0,0,0,0,0,0,14.61,1.52,1,0
2004-03-13 05:00:00,0,0,0,0,0,0,0,0,14.36,1.78,1,0
2004-03-13 06:00:00,0,0,0,0,0,0,0,0,13.97,1.35,1,0
2004-03-13 07:00:00,1.55,0,1.5,0.05,1.7,0,1.7,0,13.49,1.23,1,1
2004-03-13 08:00:00,29.67,1.78,26.99,0.9,32.14,1.58,30.56,7.16,13.5,0.73,0,1
2004-03-13 09:00:00,74.83,4.27,68.29,2.27,80.88,3.54,77.34,8.71,14.56,0.86,0,1
2004-03-13 10:00:00,103.47,6.61,93.72,3.13,111.5,5.36,106.14,9.46,14.68,1.03,0,1
2004-03-13 11:00:00,83.1,8.45,72.16,2.48,88.5,6.78,81.72,9.83,15.44,0.93,0,1
2004-03-13 12:00:00,82.25,9.67,70.13,2.45,87.14,7.72,79.42,10.05,16.38,1.54,0,1
2004-03-13 13:00:00,118.37,10.09,104.73,3.56,126.64,8.04,118.6,10.1,17.33,2.16,0,1
2004-03-13 14:00:00,183.8,9.73,168.5,5.58,198.58,7.76,190.82,10.05,17.63,2.5,0,1
2004-03-13 15:00:00,162.88,8.62,149.32,4.94,176,6.9,169.1,9.9,17.53,2.99,0,1
2004-03-13 16:00:00,126.42,6.81,115.78,3.84,136.62,5.5,131.12,9.54,17.21,3.3,0,1
2004-03-13 17:00:00,48.06,4.52,42.1,1.44,51.4,3.72,47.68,8.89,16.74,3.44,0,1
2004-03-13 18:00:00,30.61,1.97,27.71,0.93,33.1,1.72,31.38,7.35,16.33,2.98,0,1
2004-03-13 19:00:00,2.11,0.06,1.98,0.07,2.46,0.22,2.24,6.21,15.67,1.96,0,1
2004-03-13 20:00:00,0,0,0,0,0,0,0,0,15.61,1.71,1,0
2004-03-13 21:00:00,0,0,0,0,0,0,0,0,15.76,2,1,0
2004-03-13 22:00:00,0,0,0,0,0,0,0,0,16.1,2.09,1,0
2004-03-13 23:00:00,0,0,0,0,0,0,0,0,16.22,1.84,1,0
2004-03-14 00:00:00,0,0,0,0,0,0,0,0,16.58,2.13,1,0
2004-03-14 01:00:00,0,0,0,0,0,0,0,0,16.99,2.49,1,0
2004-03-14 02:00:00,0,0,0,0,0,0,0,0,17.4,2.67,1,0
2004-03-14 03:00:00,0,0,0,0,0,0,0,0,17.67,2.74,1,0
2004-03-14 04:00:00,0,0,0,0,0,0,0,0,17.64,2.87,1,0
2004-03-14 05:00:00,0,0,0,0,0,0,0,0,17.67,2.28,1,0
2004-03-14 06:00:00,0,0,0,0,0,0,0,0,17.45,2.37,1,0
2004-03-14 07:00:00,1.09,0,1.06,0.03,1.2,0,1.2,0,17.3,2.2,1,1
